OBJECTID,riparianid,bioAc,opAcres,DirectCost,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,Shape_Length,Shape_Area,MLRA,HUC12,FBndID
1021,106_14_2,1.751349568,0.860502422,438.8562317,48,134.651413,100,897.6760864,5.919561386,9.056928635,0.929342628,2.775814295,20.22949266,0.002287736,131.0014954,11.79873276,502,252,0.001380295,12.98316433,25966,11.684848,4.46006E-05,573.5076294,1.741492987,2.275823832,37.55772018,49.08131027,497.1613167,3483.815594,104,070801030404,
1022,578_14_1,1.79685533,0.860322416,438.7644348,75,210.3486023,100,1402.323975,6.073370934,9.292257309,0.929148197,2.775233507,,,,,,,,8.222153842,16445,7.399938345,2.82452E-05,649.1130371,,,59.29298401,87.71871185,498.2420713,3483.086587,108c,070802060501,
1023,164_12_2,1.810458064,0.860214591,438.7094421,65,182.2792206,100,1215.194824,6.119348049,9.362602234,0.92903173,2.774885893,,,,,,,,4.87794137,9756,4.390147209,1.6757E-05,620.9886475,,,99.9304657,141.450531,497.2618619,3482.65007,108c,070801030407,
1024,845_47_1,1.659561872,0.860013604,438.6069336,78,218.6842804,100,1457.895264,5.60931921,8.582258224,0.928814709,2.774237394,,,,,,,,0.140854001,282,0.126768604,4.8387E-07,657.2911987,,,3459.901855,5184.968262,494.2816974,3481.836501,108c,070802060302,
1025,583_12_1,1.727496862,0.8599962,438.598053,68,190.6438599,100,1270.959106,5.83893919,8.933576584,0.928795874,2.774181366,,,,,,,,158.7516532,317504,142.8764881,0.000545353,629.2419434,,,3.069770575,4.40409708,497.2499701,3481.765993,108c,070801010301,
1026,84_11_1,1.795048356,0.859919608,438.5589905,78,218.6598511,100,1457.7323,6.067263603,9.282913208,0.928713202,2.773934126,,,,,,,,0.392784238,786,0.35350582,1.34932E-06,657.2188721,,,1240.599121,1859.145874,496.0357707,3481.455795,104,070801030406,
1027,93_19_2,1.805430293,0.859736443,438.4655762,78,218.6137848,100,1457.425293,6.102354527,9.336602211,0.928515375,2.773343325,,,,,,,,1.745890021,3492,1.571300983,5.99759E-06,657.0793457,,,279.0462036,418.175354,496.6739043,3480.714396,104,070801030406,
1028,430_8_1,1.804654956,0.859464467,438.3268738,70,196.1296844,100,1307.53125,6.099733829,9.332592964,0.928221643,2.772465944,,,,,,,,19.28681183,38574,17.35813141,6.62552E-05,634.456543,,,25.25196266,36.55097198,496.9391754,3479.613257,108c,070801030302,
1029,476_10_2,1.753225207,0.859320581,438.2535095,78,218.5080414,100,1456.720215,5.925901413,9.06662941,0.928066254,2.772001982,,,,,,,,20.03002739,40060,18.02702498,6.88084E-05,656.7615356,,,24.3109169,36.43205261,496.1730658,3479.030574,108c,070802060704,
1030,434_6_2,1.74855423,0.859318674,438.252533,70,196.0965424,100,1307.310303,5.910113335,9.042473793,0.928064167,2.771995783,,,,,,,,3.97437501,7949,3.576937437,1.3653E-05,634.3490601,,,122.5217209,177.3441925,496.2111876,3479.023029,108c,070801030303,
1031,578_10_1,1.790910959,0.859275043,438.2302856,74,207.2910309,100,1381.940186,6.053278923,9.261516571,0.92801702,2.771854877,,,,,,,,0.507326633,1015,0.456593975,1.7428E-06,645.5213013,,,959.7811279,1413.775391,496.4908379,3478.846263,108c,070802060501,
1032,400_12_1,1.782456756,0.859191358,438.1875916,92,257.6885986,100,1717.92395,6.024703979,9.217797279,0.92792666,2.771584988,,,,,,,,54.99087131,109982,49.49178302,0.000188908,695.8762207,,,8.853744507,14.06043911,493.3386702,3478.507439,108c,070802060601,
1033,496_2_2,1.765851021,0.85904038,438.1105957,78,218.436615,100,1456.244141,5.968576431,9.131921768,0.927763581,2.771097898,,,,,,,,29.97854798,59956,26.9806928,0.000102984,656.5472412,,,16.2379303,24.3339653,498.2454263,3477.896176,108c,070802060502,
1034,137_7_1,1.666124225,0.858852744,438.0148926,86,240.7879486,100,1605.25293,5.631499767,8.616194725,0.927560985,2.770492792,,,,,,,,70.74369812,141488,63.6693306,0.000243023,678.8028564,,,6.879527092,10.66137886,496.5697392,3477.136548,108c,070802060602,
1035,389_27_2,1.865845323,0.858672738,437.9230957,86,240.737442,100,1604.91626,6.306557178,9.649032593,0.927366555,2.769912004,,,,,,,,75.71513748,151430,68.14362347,0.000260101,678.6605225,,,6.426472187,9.959266663,496.6880556,3476.407911,108c,070802060601,
1036,430_7_2,1.796920896,0.858516574,437.8434448,70,195.9134827,100,1306.089844,6.073592663,9.292596817,0.927197874,2.769408226,,,,,,,,0.41022557,820,0.369203001,1.40923E-06,633.756958,,,1185.915161,1716.554199,498.3779753,3475.775627,108c,070801030302,
1037,161_6_1,1.828544497,0.858332455,437.7495422,80,223.8526917,100,1492.351318,6.18048048,9.456134796,0.926999032,2.768814325,,,,,,,,1.770664096,3541,1.59359771,6.08269E-06,661.6022339,,,274.692627,415.1626282,497.8202012,3475.030065,108c,070802060602,
1038,152_5_1,1.914260864,0.858292103,437.7289734,86,240.6305847,100,1604.203857,6.470201492,9.89940834,0.926955462,2.768684149,,,,,,,,520.5740637,1041147,468.5166571,0.001788308,678.3595581,,,0.934286892,1.447887778,493.5015835,3474.866829,108c,070801030407,
1039,526_8_1,1.771188974,0.858248532,437.7067566,68,190.2563477,100,1268.37561,5.986618519,9.159525871,0.926908433,2.76854372,,,,,,,,11.55663675,23113,10.40097326,3.97001E-05,627.9631348,,,42.08324814,60.37541962,496.61294,3474.690526,108c,070801010301,
1040,515_2_2,1.797243595,0.858133316,437.6479797,92,257.3713379,100,1715.80896,6.074683189,9.294265747,0.926783979,2.768172026,,,,,,,,23.19339432,46387,20.87405527,7.96754E-05,695.0192871,,,20.96612167,33.29584503,497.6656714,3474.223907,108c,070802060603,
1041,472_7_2,1.755047441,0.857913315,437.5357971,68,190.1822205,100,1267.88147,5.932060242,9.076051712,0.926546395,2.767462254,,,,,,,,22.60133362,45203,20.34119987,7.76415E-05,627.7180176,,,21.50983238,30.85943985,496.6519952,3473.333164,108c,070801030301,
1042,405_7_1,1.769390464,0.85765779,437.4054871,86,240.4529419,100,1603.019653,5.980539799,9.150225639,0.926270425,2.766638041,,,,,,,,4.437042387,8874,3.993338139,1.52424E-05,677.8583984,,,109.5337982,169.7473145,496.7264396,3472.298661,108c,070802060601,
1043,459_1_1,1.739219189,0.857516825,437.3335876,78,218.0493774,100,1453.662476,5.87856102,8.994198799,0.926118195,2.766183376,,,,,,,,0.15820004,316,0.142380039,5.43459E-07,655.3829346,,,3071.593506,4603.053711,495.0350708,3471.728001,108c,070801030303,
1044,186_46_1,1.79052949,0.857445836,437.2973633,78,218.0313263,100,1453.542236,6.051989555,9.259544373,0.926041484,2.765954256,45.46545649,0.005141651,130.9982351,11.79850324,1128,564,0.003089231,198.3532846,396707,178.5179543,0.000681395,655.3286743,0.775349915,1.161930323,2.449598789,3.670939922,495.1570376,3471.440649,108c,070801030407,
1045,472_8_2,1.771609902,0.857176185,437.1598511,68,190.0188751,100,1266.79248,5.988041401,9.16170311,0.925750256,2.765084505,,,,,,,,28.16653967,56333,25.34988642,9.67594E-05,627.1787109,,,17.24504089,24.7408886,497.0501987,3470.348856,108c,070801030301,
1046,33_5_1,1.822144866,0.857152581,437.1478271,73,203.9846649,100,1359.897705,6.158849716,9.42304039,0.925724804,2.765008211,,,,,,,,0.12607047,252,0.113463424,4.33085E-07,641.1325073,,,3852.76416,5650.56543,497.4311845,3470.253425,104,070801030403,
1047,472_8_1,1.771609902,0.857031524,437.0860901,68,189.9867554,100,1266.578369,5.988041401,9.16170311,0.925594032,2.76461792,,,,,,,,25.21834853,50437,22.69651324,8.66316E-05,627.072876,,,19.25785255,27.62859917,496.8537147,3469.763232,108c,070801030301,
1048,476_13_2,1.748276353,0.857003212,437.0716248,78,217.9187775,100,1452.79187,5.909173965,9.041036606,0.925563455,2.764526606,,,,,,,,18.77804184,37556,16.90023804,6.45075E-05,654.9904175,,,25.86186218,38.75628281,495.8768787,3469.648639,108c,070802060704,
1049,463_7_1,1.75302434,0.856856108,436.9966125,78,217.8813324,100,1452.542236,5.925222397,9.065589905,0.925404608,2.764051914,,,,,,,,0.11228691,225,0.101058222,3.85735E-07,654.8779297,,,4324.206543,6480.204102,495.9302291,3469.053048,108c,070801030301,
1050,84_11_2,1.795048356,0.856785536,436.9606323,78,217.8632202,100,1452.421509,6.067263603,9.282913208,0.925328374,2.763824224,,,,,,,,0.513463914,1027,0.462117523,1.76388E-06,654.8238525,,,945.5617065,1417.007202,498.3846597,3468.767293,104,070801030406,
1051,477_8_2,1.798710704,0.856747031,436.940979,78,217.8536377,100,1452.357544,6.079642296,9.30185318,0.92528677,2.763700008,,,,,,,,11.7520175,23504,10.57681584,4.03713E-05,654.7946167,,,41.311203,61.9084816,495.9160386,3468.611486,108c,070802060704,
1052,105_3_1,1.760752439,0.856513381,436.8218384,86,240.1319733,100,1600.879883,5.95134306,9.105554581,0.925034463,2.762946367,,,,,,,,2.298491287,4597,2.068642254,7.89592E-06,676.9537964,,,211.1635437,327.2454529,495.410428,3467.665393,108c,070802060602,
1053,194_28_2,1.817933679,0.856473148,436.8013,70,195.4471741,100,1302.981201,6.14461565,9.401262283,0.924991012,2.762816668,,,,,,,,12.25763273,24515,11.03186941,4.21082E-05,632.2484741,,,39.59449387,57.31109238,494.1243384,3467.502546,108c,070801030408,
1054,474_11_1,1.804691195,0.856349528,436.7382507,86,240.0861511,100,1600.574341,6.099856377,9.332779884,0.924857497,2.762417793,,,,,,,,3.372960329,6746,3.03566432,1.1587E-05,676.8244019,,,143.8690796,222.9575958,495.9349581,3467.002183,108c,070801030301,
1055,845_166_1,1.748019576,0.856277764,436.7016602,59,164.6964874,100,1097.976563,5.908306122,9.039708138,0.924780011,2.762186289,22.56216431,0.002551536,131.0003967,11.79865551,560,280,0.001533661,153.6844949,307368,138.3160484,0.000527946,601.3981323,1.559648752,2.147850513,3.157274008,4.347999573,492.2494205,3466.711492,108c,070802060302,
1056,472_2_2,1.758414865,0.856174469,436.6489868,68,189.7966309,100,1265.310913,5.943442345,9.093466759,0.924668431,2.761853218,,,,,,,,9.040316582,18081,8.136284828,3.10559E-05,626.4456177,,,53.66687393,76.99406433,496.828269,3466.293326,108c,070801030301,
1057,472_2_1,1.758414865,0.856155396,436.6392517,68,189.7925262,100,1265.283447,5.943442345,9.093466759,0.924647808,2.761791706,,,,,,,,17.76360321,35527,15.9872427,6.10226E-05,626.4317627,,,27.31172943,39.18322754,496.8489788,3466.216165,108c,070801030301,
1058,93_9_2,1.778916001,0.855772078,436.4437561,78,217.6055603,100,1450.703735,6.01273632,9.199486732,0.924233854,2.760555029,,,,,,,,3.834710048,7670,3.451238959,1.31732E-05,654.0493164,,,126.460022,189.5114594,495.8219534,3464.66437,108c,070801030406,
1059,523_3_2,1.808299899,0.855673075,436.39328,78,217.5803223,100,1450.535522,6.112053871,9.351442337,0.924126923,2.760235786,,,,,,,,3.853696108,7707,3.468326449,1.32385E-05,653.9736328,,,125.8224335,188.5559692,495.4808717,3464.263494,108c,070802060502,
1060,842_22_2,1.77317369,0.855398178,436.2530823,78,217.5105743,100,1450.070557,5.993327141,9.169790268,0.923830032,2.759348869,,,,,,,,0.227030374,454,0.204327334,7.79909E-07,653.7636719,,,2135.06958,3199.589844,493.6024416,3463.150449,104,070801030602,
1061,476_3_1,1.757706404,0.855271578,436.1885071,78,217.4784546,100,1449.856323,5.941047668,9.089802742,0.923693299,2.758940458,,,,,,,,5.242536068,10485,4.7182827,1.80095E-05,653.6669922,,,92.44645691,138.5391693,494.9231423,3462.637915,108c,070802060704,
1062,723_7_2,1.875985622,0.855203927,436.1539917,77,214.673111,100,1431.154053,6.34083128,9.701472282,0.923620224,2.758722305,,,,,,,,4.913770676,9828,4.422393799,1.68801E-05,650.8270874,,,98.6239624,147.1662445,495.2960497,3462.364114,108c,070801010405,
1063,563_6_1,1.759122372,0.855084538,436.0931091,79,220.2184296,100,1468.122803,5.945833683,9.097126007,0.923491299,2.758337259,,,,,,,,4.485899262,8972,4.037309419,1.54102E-05,656.3115234,,,108.0157776,162.561615,494.7101104,3461.88073,108c,070802060501,
1064,487_43_1,1.74729991,0.854901135,435.9995728,78,217.3842621,100,1449.228394,5.905873775,9.0359869,0.923293233,2.757745504,,,,,,,,0.716012812,1432,0.644411536,2.45969E-06,653.3838501,,,676.5856323,1013.923279,493.6067288,3461.138308,108c,070802060502,
1065,27_5_2,1.737578034,0.854797542,435.9467468,78,217.3579102,100,1449.052734,5.873013973,8.985711098,0.923181355,2.75741148,,,,,,,,24.1467514,48294,21.73207664,8.29504E-05,653.3046875,,,20.06005859,30.06176949,493.9571815,3460.718823,104,070801030202,
1066,472_11_2,1.753896832,0.854612172,435.8522034,68,189.4504242,100,1263.002808,5.928171158,9.070101738,0.922981143,2.756813526,,,,,,,,6.717197895,13434,6.045477867,2.30753E-05,625.3026123,,,72.09557343,103.4331131,494.7492314,3459.96832,108c,070801030301,
1067,537_9_1,1.694715023,0.854556859,435.8240051,83,231.2259979,100,1541.506592,5.728137016,8.76404953,0.922921419,2.756634951,,,,,,,,28.69595909,57392,25.82636261,9.85781E-05,667.0499878,,,16.87516022,25.82825851,493.6940251,3459.744282,108c,070801010302,
1068,542_6_2,1.824087381,0.854556799,435.8239746,75,208.9386902,100,1392.924561,6.165415287,9.433085442,0.92292136,2.756634951,,,,,,,,13.42323971,26847,12.08091593,4.61123E-05,644.7626953,,,36.07540894,53.37034988,495.0028748,3459.744163,108c,070802060502,
1069,104_9_1,1.797034144,0.854401886,435.7449646,86,239.5398254,100,1596.932129,6.073975563,9.293182373,0.922754049,2.756135225,,,,,,,,22.7061983,45411,20.43557856,7.80017E-05,675.28479,,,21.32285881,33.04456329,498.9820512,3459.116932,108c,070802060602,
1070,476_5_1,1.733416796,0.854171038,435.6272278,78,217.1982422,100,1447.988281,5.858948708,8.964191437,0.922504723,2.755390406,,,,,,,,0.986270905,1973,0.887643814,3.3881E-06,652.8254395,,,490.7680664,735.4588013,495.4004636,3458.182414,108c,070802060704,
1071,93_22_1,1.748755813,0.854120493,435.6014404,78,217.1856079,100,1447.904053,5.910794735,9.043516159,0.922450125,2.755227327,,,,,,,,6.21386528,12428,5.592478633,2.13463E-05,652.7870483,,,77.89058685,116.7258911,494.8184696,3457.977615,108c,070801030406,
1072,578_5_1,1.801848769,0.854018986,435.5496826,79,219.9438782,100,1466.29248,6.090249062,9.318080902,0.922340512,2.754899979,,,,,,,,19.17294312,38347,17.25564885,6.58641E-05,655.4935303,,,25.24099159,37.98718643,495.5777929,3457.566645,108c,070802060501,
1073,137_37_2,1.76218164,0.853996694,435.5382996,78,217.1541901,100,1447.69458,5.956173897,9.11294651,0.922316432,2.754827976,,,,,,,,330.0267143,660053,297.0240409,0.001133728,652.6925049,,,1.466340184,2.197439909,491.9834452,3457.476603,108c,070802060602,
1074,136_8_1,1.813322067,0.853818417,435.4473877,77,214.3250275,100,1428.833496,6.129028797,9.37741375,0.922123909,2.754252911,,,,,,,,0.8975759,1796,0.807818323,3.08341E-06,649.7723999,,,539.0412598,804.3546143,495.0677483,3456.754604,104,070801030603,
1075,563_6_2,1.759122372,0.853778362,435.4269714,79,219.8816986,100,1465.87793,5.945833683,9.097126007,0.922080636,2.754123688,,,,,,,,68.55964946,137120,61.70368304,0.00023552,655.3086548,,,7.056742191,10.62025166,494.1530509,3456.592658,108c,070802060501,
1076,209_11_2,1.787750959,0.853720903,435.3976746,86,239.3491974,100,1595.661377,6.042598248,9.245175362,0.922018588,2.753938437,,,,,,,,5.236779874,10474,4.71310184,1.79897E-05,674.7468872,,,92.38027954,143.1640778,495.4712098,3456.359996,108c,070802060601,
1077,406_28_2,1.863064528,0.853583395,435.3275452,78,217.0491791,100,1446.994507,6.297158241,9.634652138,0.921870053,2.75349474,,,,,,,,7.185232639,14370,6.466709137,2.46832E-05,652.376709,,,67.31825256,100.8823318,463.2740452,3455.803137,108c,070801030603,
1078,479_4_1,1.784932256,0.853225708,435.1451111,86,239.2101288,100,1594.734131,6.033071041,9.23059845,0.921483755,2.752341032,,,,,,,,2.892461643,5785,2.603215419,9.93636E-06,674.3552246,,,167.1567841,259.0470276,495.3569856,3454.355154,108c,070801030301,
1079,137_26_2,1.8226583,0.853217125,435.1407471,86,239.2079468,100,1594.719604,6.160584927,9.425694466,0.921474516,2.752313375,,,,,,,,16.29697414,32594,14.66727705,5.59844E-05,674.3486938,,,29.66745186,45.9764061,497.2546181,3454.32031,108c,070802060602,
1080,106_4_2,1.760010481,0.853115857,435.0890808,48,133.495575,100,889.97052,5.948835373,9.101717949,0.921365142,2.751986742,,,,,,,,0.815817058,1632,0.734235361,2.80255E-06,568.5846558,,,592.5744019,774.3901978,491.1426487,3453.910351,104,070801030404,
1081,209_6_2,1.805719852,0.853052676,435.0568542,86,239.16185,100,1594.412354,6.103332996,9.33809948,0.921296895,2.751782894,,,,,,,,18.3879118,36775,16.54912043,6.31673E-05,674.218689,,,26.28882027,40.74045563,495.538697,3453.65454,108c,070802060601,
1082,476_13_1,1.748276353,0.852925122,434.9918213,78,216.8817749,100,1445.87854,5.909173965,9.041036606,0.921159148,2.751371384,,,,,,,,22.41929531,44839,20.17736602,7.70161E-05,651.8735962,,,21.55840492,32.30717087,493.8560852,3453.138118,108c,070802060704,
1083,484_21_1,1.786768198,0.852877736,434.9676514,86,239.1125793,100,1594.083862,6.0392766,9.240093231,0.921107948,2.751218557,,,,,,,,4.27174139,8544,3.844567299,1.46745E-05,674.0802002,,,113.1382599,175.3331757,494.0083501,3452.946271,108c,070801030301,
1084,209_15_1,1.739553571,0.85254848,434.7997131,86,239.0206451,100,1593.470947,5.879691124,8.995927811,0.920752347,2.750156403,,,,,,,,30.09685898,60194,27.08717346,0.000103391,673.8203735,,,16.05186653,24.87599373,492.6986609,3451.61332,108c,070802060601,
1085,472_5_2,1.771666765,0.852445185,434.7470398,68,188.9700165,100,1259.800049,5.988233566,9.161997795,0.920640826,2.749823093,,,,,,,,18.15297318,36306,16.33767509,6.23602E-05,623.717041,,,26.61009216,38.17660904,494.7759282,3451.195005,108c,070801030301,
1086,487_22_1,1.757615685,0.852370679,434.7090454,78,216.7408142,100,1444.938721,5.940741062,9.089333534,0.92056036,2.749582767,,,,,,,,4.402251005,8804,3.962025791,1.51229E-05,651.4498291,,,109.7188797,164.4234161,491.1159551,3450.893498,108c,070802060502,
1087,33_9_2,1.78621769,0.852240682,434.6427612,77,213.9291534,100,1426.194336,6.037415981,9.237246513,0.920419931,2.749163389,,,,,,,,0.02264649,45,0.020381842,7.77966E-08,648.5718994,,,21325,31821.06445,494.2430621,3450.367034,104,070801030403,
1088,836_129_1,1.787834287,0.852157116,434.6001282,76,211.1304474,100,1407.536377,6.042880058,9.245606422,0.92032969,2.748893976,,,,,,,,3.897052765,7794,3.507347584,1.33874E-05,645.7305908,,,123.9113388,184.1079559,490.0324631,3450.028816,108c,070802060302,
1089,104_2_1,1.755425215,0.85196799,434.5036621,86,238.8577423,100,1592.38501,5.933337212,9.078005791,0.920125425,2.748283863,,,,,,,,10.48952007,20979,9.44056797,3.60342E-05,673.3613892,,,46.02516174,71.32636261,494.3284639,3449.263049,108c,070802060602,
1090,537_6_1,1.752708912,0.851439714,434.2342529,86,238.7091522,100,1591.394287,5.924156189,9.063959122,0.919554889,2.746579647,,,,,,,,0.214551091,429,0.193095982,7.37039E-07,672.9434204,,,2248.800049,3485.020264,494.5366038,3447.124353,108c,070801010302,
1091,496_26_1,1.739733934,0.851359308,434.1932373,78,216.4836426,100,1443.224243,5.880300522,8.99685955,0.919468045,2.746320248,,,,,,,,17.64694816,35294,15.88225315,6.06219E-05,650.6768799,,,27.33826447,40.96880341,492.5634985,3446.798708,108c,070802060502,
1092,209_2_2,1.801771045,0.85131371,434.1699829,78,216.4716949,100,1443.144653,6.089986324,9.317679405,0.919418812,2.746173143,,,,,,,,7.865527153,15731,7.078974344,2.70201E-05,650.6416626,,,61.3323288,91.9118576,493.1932833,3446.614136,108c,070802060601,
1093,161_21_1,1.770228505,0.851297617,434.1617737,86,238.6697998,100,1591.131958,5.983372211,9.154559135,0.919401407,2.746121407,,,,,,,,8.866955757,17734,7.980260372,3.04603E-05,672.831543,,,54.40446091,84.3119812,494.6231077,3446.548964,108c,070802060602,
1094,549_19_1,1.758239746,0.8511464,434.0846558,68,188.6820679,100,1257.880493,5.942850113,9.092560768,0.919238091,2.745633602,,,,,,,,92.02724838,184054,82.82452393,0.000316138,622.7667236,,,5.241015911,7.519110203,490.0423917,3445.936733,108c,070801010301,
1095,617_14_2,1.691329479,0.851053834,434.0374451,69,191.4359283,100,1276.239502,5.716693878,8.746541977,0.919138134,2.745334864,,,,,,,,18.3352313,36671,16.50170803,6.29863E-05,625.4733887,,,26.30257607,37.90355301,491.333992,3445.562015,108c,070801010604,
1096,424_2_1,1.748099327,0.851033032,434.0268555,78,216.4006195,100,1442.670776,5.908575535,9.040120125,0.919115663,2.745267868,,,,,,,,50.07410145,100149,45.0666914,0.000172018,650.4274902,,,9.630767822,14.4325552,490.9705445,3445.477902,108c,070801030303,
