OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,radial
904,F070801030407_37,2912.585265,25053.7447,6.18827486,1070.571533,68,1374.29126,20.91636848,243.8180237,6.064509392,1.732716918,19.88194475,0.002248433,142.3357239,12.65286636,529,481,0.00263461,11.25013084,22500,10.68762386,4.07942E-05,2444.862793,2.225720406,5.082874775,100.1692734,228.7564392,108,070801030407,16
905,F070801030407_370,6944.585443,60364.51667,14.91003609,2579.436279,55,2673.369385,50.39592361,587.4554443,14.61183548,4.174809933,47.6880125,0.005392998,130.9991302,11.79856586,1183,1078,0.005904594,88.39233381,176784,83.97271928,0.00032052,5252.805664,2.392797947,4.872732639,30.71755028,62.55371475,108,070801030407,16
906,F070801030407_381,4064.667339,34804.01567,8.596591949,1487.210449,86,2410.140625,29.05648041,338.705719,8.424659729,2.407045841,27.74566913,0.003137735,131.0007172,11.7986784,688,626,0.003428827,9.392047882,18785,8.922445327,3.40566E-05,3897.351074,2.375735521,6.225800514,166.6819305,436.803009,108,070801030407,16
907,F070801030407_382,3965.614108,34869.12758,8.612674713,1489.992676,78,2190.031006,29.11083984,339.339386,8.440421104,2.411548853,29.79103676,0.003369044,131.0005951,11.79866982,738,672,0.003680786,65.1389744,130278,61.88202363,0.000236201,3680.023682,2.217251062,5.476225853,24.07795715,59.46837997,108,070801030407,16
908,F070801030407_384,2084.603272,18449.12569,4.55693388,788.3495483,65,965.6143188,15.40243626,179.5431976,4.46579504,1.275941491,13.70032942,0.001549359,130.9947662,11.79825878,340,310,0.001697981,6.648511702,13297,6.316086136,2.41082E-05,1753.963867,2.543063164,5.657948017,124.8161469,277.6979065,108,070801030407,16
909,F070801030407_386,1478.73836,13258.86066,3.274938583,566.5643921,53,565.843811,11.06929207,129.0325775,3.209439754,0.91698283,7.327435464,0.000828654,131.0016022,11.79874039,182,166,0.000909242,3.552816808,7105,3.375176027,1.28829E-05,1132.408203,3.413038492,6.821736336,167.8621826,335.5108643,108,070801030407,16
910,F070801030407_396,2599.269552,22453.43644,5.545998573,959.4577637,75,1355.996826,18.74547577,218.5123444,5.435078621,1.552879572,16.06520665,0.001816801,131.0016479,11.7987442,399,363,0.001988282,37.72638726,75453,35.84006858,0.0001368,2315.45459,2.643134356,6.378662586,26.77053452,64.60519409,108,070801030407,8
911,F070801030407_398,4574.096981,40308.75373,9.956262589,1722.433472,63,2044.817017,33.65216827,392.2767334,9.757137299,2.787753582,29.45497322,0.003331038,130.9972687,11.79843521,731,665,0.003642444,16.05335426,32107,15.25068665,5.82112E-05,3767.250488,2.590125561,5.665038109,112.9413681,247.021698,108,070801030407,16
912,F070801030407_4,1290.141367,11271.37262,2.784029007,481.6370239,68,617.1635742,9.410017967,109.6907425,2.728348494,0.779528141,9.530991077,0.001077852,134.2509308,12.03223419,241,220,0.001205019,36.41435623,72829,34.59363842,0.000132042,1098.800537,2.189259291,4.994547844,13.9227047,31.7630806,108,070801030407,8
913,F070801030407_403,3725.47402,32751.16065,8.089536667,1399.489868,58,1529.56958,27.3426342,318.7277527,7.927745819,2.2650702,26.02103949,0.002942698,130.999176,11.79856968,645,587,0.00321521,86.17281246,172346,81.86416912,0.000312472,2929.05957,2.384139538,4.989880085,17.09526825,35.77950668,108,070801030407,16
914,F070801030407_411,2168.719775,19304.77975,4.768280506,824.9125366,67,1041.487793,16.11678886,187.8702545,4.672914982,1.335118532,13.9301405,0.001575348,131.0002136,11.79864216,346,315,0.001725368,5.35325861,10707,5.085595608,1.94115E-05,1866.400391,2.618769884,5.925080776,162.2056885,366.997406,108,070801030407,8
915,F070801030407_412,1778.976737,15477.04563,3.8228302,661.3496094,64,797.5952759,12.92116642,150.6195068,3.746373653,1.070392489,11.54400529,0.001305502,131.0006409,11.79867268,287,262,0.001435068,5.646294463,11292,5.363979561,2.04741E-05,1458.944824,2.524235249,5.568491459,123.2945786,271.9892578,108,070801030407,8
916,F070801030407_42,3944.553289,34234.59094,8.455944061,1462.878296,44,1212.920654,28.58109093,333.1641846,8.28682518,2.367664337,21.62110138,0.002445112,139.5014954,12.42864037,565,514,0.002815363,82.09904861,164198,77.99409485,0.0002977,2675.798828,2.846066713,5.205834389,18.75626945,34.30770874,108,070801030407,16
917,F070801030407_422,1572.02924,13326.07438,3.291540384,569.4364624,73,783.3208008,11.12540627,129.6866913,3.225709677,0.921631336,11.2505793,0.001272319,130.9996338,11.7986021,279,255,0.001396727,5.588567411,11177,5.309138952,2.02648E-05,1352.757324,2.233084202,5.304930687,107.2558975,254.7978821,108,070801030407,16
918,F070801030407_428,4716.30736,40230.44117,9.936919212,1719.087036,91,2947.886475,33.58678818,391.5146179,9.738181114,2.782337427,29.78118008,0.003367929,130.999649,11.79860306,738,672,0.003680786,38.28461162,76569,36.37038179,0.000138824,4666.973633,2.558165312,6.944901466,47.26612473,128.3179779,108,070801030407,16
919,F070801030407_432,3988.965799,34652.93804,8.559275627,1480.754639,91,2539.194824,28.93035126,337.2354736,8.388090134,2.396597147,30.89233625,0.003493589,139.4985657,12.42841244,806,734,0.004020382,47.55498815,95109,45.17723918,0.00017244,4019.949463,2.0173769,5.476770401,32.77656174,88.98174286,108,070801030407,16
920,F070801030407_445,1149.706579,9986.597012,2.466689348,426.7372437,75,603.1055298,8.337409973,97.18756104,2.417355537,0.690672994,9.188507974,0.001039121,130.9946747,11.79825211,228,206,0.001128336,25.21015429,50420,23.94964671,9.14148E-05,1029.842773,2.071540117,4.999236584,17.81810188,43.00033188,108,070801030407,8
921,F070801030407_46,1115.253357,9671.433261,2.388844013,413.2700195,72,560.7094727,8.074293137,94.12045288,2.341067076,0.66887635,4.19852376,0.000474808,139.4981384,12.42837906,110,100,0.000547736,14.35282564,28706,13.63518381,5.20449E-05,973.9794922,4.132699966,9.739794731,30.30908966,71.43134308,108,070801030407,16
922,F070801030407_464,1958.17618,16853.3585,4.162779331,720.1608276,67,909.234375,14.07019424,164.013504,4.079523563,1.165578246,15.33805919,0.001734568,130.9998322,11.79861546,381,346,0.001895166,6.972972751,13946,6.624324083,2.52848E-05,1629.395264,2.081389666,4.709234715,108.7146149,245.9715576,108,070801030407,8
923,F070801030407_478,6288.42528,54566.37979,13.47789574,2331.676025,83,3646.849121,45.55528641,531.0291138,13.20833778,3.773810863,43.22737134,0.004888547,131.0004425,11.79865837,1072,975,0.005340426,80.55777168,161115,76.52988267,0.000292111,5978.525391,2.391462564,6.131820679,30.46752357,78.12014008,108,070801030407,16
924,F070801030407_48,2792.607621,24309.77581,6.004514694,1038.781006,77,1507.253296,20.29525948,236.5778809,5.88442421,1.681264162,17.87714137,0.002021711,130.9981842,11.79849911,444,404,0.002212853,37.85215427,75704,35.95954747,0.000137256,2546.03418,2.571240187,6.302064896,28.88748741,70.80273438,108,070801030407,16
925,F070801030407_481,3099.300587,27025.10641,6.675201416,1154.809814,89,1936.742798,22.56218147,263.0029297,6.541697502,1.869056344,16.81997347,0.001902157,130.9967499,11.79839802,417,380,0.002081397,22.01653862,44033,20.9157114,7.98344E-05,3091.552734,3.038973093,8.13566494,55.21255112,147.8100739,108,070801030407,16
926,F070801030407_482,13745.93476,120392.0495,29.73683548,5144.472656,68,6592.061523,100.5105057,1171.631348,29.14209938,8.326313972,89.85941184,0.010162126,148.000473,13.12373352,2480,2257,0.012362401,193.8352633,387671,184.1434991,0.000702868,11736.53418,2.279340982,5.200059414,27.93730354,63.73580551,108,070801030407,16
927,F070801030407_485,2029.179838,17501.78365,4.32294035,747.8686523,76,1071.05188,14.61153793,170.3238525,4.236481667,1.21042335,11.20886374,0.001267601,130.9997559,11.79861069,278,253,0.001385772,3.554532886,7109,3.3768062,1.28891E-05,1818.920532,2.956002474,7.189409256,221.4721832,538.651123,108,070801030407,24
928,F070801030407_494,1656.504824,13862.37858,3.424007416,592.3532715,59,658.5736084,11.57314491,134.905899,3.355527163,0.958722055,6.398851441,0.000723641,130.9963226,11.79836845,159,145,0.000794217,14.475808,28952,13.75201748,5.24909E-05,1250.92688,4.085195065,8.627081871,43.07391739,90.96315002,108,070801030407,16
929,F070801030407_495,6154.559953,53401.93745,13.19027901,2281.918213,54,2322.016602,44.58314133,519.6970215,12.92647362,3.693278074,37.79304114,0.004273984,131.0011139,11.79870605,937,853,0.004672188,124.2727961,248546,118.0591555,0.000450627,4603.93457,2.675167799,5.397344112,19.32859993,38.99684525,108,070801030407,16
930,F070801030407_5,3227.619471,27672.78698,6.835178375,1182.48584,67,1492.939697,23.10290337,269.3060303,6.698474884,1.91384995,22.861171,0.002585351,134.2520294,12.03231525,578,527,0.002886568,92.45602148,184912,87.83322287,0.000335256,2675.425537,2.243806124,5.076708794,13.46285343,30.46029091,108,070801030407,8
931,F070801030407_504,4973.969472,42326.75752,10.45470905,1808.664673,42,1431.45874,35.33691788,411.9155273,10.24561501,2.927318573,25.39361894,0.002871743,131.002243,11.79878616,630,574,0.003144004,20.11618233,40231,19.11037344,7.29435E-05,3240.123535,3.15098381,5.644814491,94.64308167,169.5478973,108,070801030407,16
932,F070801030407_507,5978.096785,53083.075,13.11151981,2268.292969,81,3462.228027,44.31693649,516.5938721,12.84928894,3.671225548,42.96051488,0.004858369,131.000885,11.79868984,1067,971,0.005318516,82.66149657,165322,78.52842204,0.00029974,5730.520996,2.336038113,5.901669502,28.88499451,72.97384644,108,070801030407,16
933,F070801030407_511,2012.234155,17348.93482,4.285186768,741.3372803,73,1019.788757,14.48393154,168.8363647,4.199482918,1.199852347,8.127950191,0.000919183,139.5028687,12.42874718,213,194,0.001062608,17.50204515,35004,16.62694311,6.34643E-05,1761.125977,3.821326256,9.077968597,44.58650589,105.9200134,108,070801030407,24
934,F070801030407_52,15908.08385,139151.2758,34.37036514,5946.073242,74,8301.083008,116.1718369,1354.192383,33.6829567,9.623702049,101.5778174,0.011487351,142.333786,12.65271091,2704,2460,0.013474305,80.03532214,160071,76.03355526,0.000290217,14247.15625,2.417103052,5.791526794,78.20327759,187.3798523,108,070801030407,8
935,F070801030407_529,1628.236978,14100.29072,3.482771873,602.5195313,89,1010.491455,11.77176857,137.2212067,3.413116455,0.975176096,10.18895066,0.00115226,139.4963226,12.42823792,267,243,0.001330998,11.88524079,23771,11.29097903,4.30972E-05,1613.010986,2.479504347,6.637905121,53.36291122,142.8583832,108,070801030407,24
936,F070801030407_536,1190.676492,10512.34995,2.596550465,449.2032166,77,652.0291748,8.776340485,102.3040848,2.54461956,0.727034152,7.506492658,0.000848903,159.3312378,14.16370583,223,203,0.001111904,17.91523756,35831,17.01947558,6.49626E-05,1101.232422,2.212823629,5.424790382,26.39348221,64.70425415,108,070801030407,8
937,F070801030407_537,5195.36672,45105.38219,11.14102936,1927.398071,74,2687.661865,37.65668106,438.956543,10.91820908,3.119488239,32.28205189,0.00365075,159.3328552,14.16386414,962,876,0.004798167,29.91404304,59828,28.41834092,0.000108472,4615.060059,2.200226068,5.268333435,67.82232666,162.3972321,108,070801030407,16
938,F070801030407_55,6534.586811,56600.74009,13.98038292,2418.606201,65,2963.819824,47.25369263,550.8270874,13.70077515,3.914507151,44.52023314,0.005034756,159.3326569,14.16384506,1326,1206,0.006605696,116.3542934,232709,110.5365753,0.000421913,5382.425781,2.005477667,4.463039398,21.88059616,48.69361877,108,070801030407,8
939,F070801030407_551,2594.782734,22300.09638,5.508123875,952.9054565,50,897.8242188,18.61745834,217.0200806,5.397961617,1.542274714,12.30106694,0.001391117,130.9995117,11.79859352,305,277,0.001517229,32.90698409,65814,31.26163435,0.000119324,1850.729736,3.440091848,6.681334972,30.48162651,59.2013092,108,070801030407,16
940,F070801030407_552,1690.389522,14406.80361,3.558480501,615.6171265,40,464.0258484,12.02766418,140.2041321,3.487310886,0.996374547,9.545730591,0.001079519,130.9986572,11.79853249,237,216,0.00118311,34.04794598,68096,32.34554863,0.000123462,1079.642944,2.850079298,4.998346806,19.03251457,33.37841034,108,070801030407,16
941,F070801030407_557,2242.425338,19452.76055,4.804831982,831.2359619,48,753.3279419,16.24033165,189.310379,4.708735466,1.345353007,14.62090061,0.001653465,130.9985962,11.79852867,362,330,0.001807529,9.279867894,18560,8.815874822,3.36498E-05,1584.563965,2.518896818,4.801709175,94.28853607,179.7398376,108,070801030407,16
942,F070801030407_56,3000.255754,26127.92655,6.453598022,1116.472412,65,1367.517334,21.81316185,254.271759,6.324525833,1.807007432,14.62133368,0.001653514,130.9973602,11.79844189,363,330,0.001807529,54.3320864,108664,51.61548108,0.000197014,2483.989746,3.38324976,7.527241707,21.63057327,48.124897,108,070801030407,8
943,F070801030407_564,3342.833269,28476.05852,7.033586502,1216.810425,39,894.2502441,23.77352142,277.1233215,6.892914772,1.969404221,18.16631088,0.002054413,156.5004272,13.89093971,531,483,0.002645565,15.70340747,31407,14.91823714,5.69423E-05,2111.060547,2.519276142,4.370725632,81.56529236,141.5087128,108,070801030407,16
944,F070801030407_566,2728.905285,23099.33359,5.705535412,987.0576172,30,558.0013428,19.28470993,224.7980957,5.591424942,1.597549915,14.45820689,0.001635067,130.9977875,11.79847145,360,328,0.001796574,48.81135178,97622,46.37078381,0.000176995,1545.05896,3.009321928,4.71054554,21.28619576,33.319664,108,070801030407,16
945,F070801030407_573,2888.292275,24837.49927,6.134862423,1061.331177,39,779.9863892,20.73583412,241.7135773,6.01216507,1.717761517,15.1363306,0.001711755,151.3991089,13.42144966,427,389,0.002130693,55.92444611,111849,53.12822342,0.000202788,1841.317627,2.728357792,4.733464241,19.97678566,34.65799332,108,070801030407,16
946,F070801030407_583,1480.480276,12490.58747,3.085175037,533.7352905,23,231.3264313,10.42789173,121.5558929,3.023471594,0.863848984,8.065955162,0.000912172,130.9969025,11.79840946,200,182,0.000996879,6.522825241,13046,6.196683884,2.36525E-05,765.0617065,2.932611465,4.203635693,86.13240814,123.4630814,108,070801030407,16
947,F070801030407_589,3429.883277,29522.30425,7.292009354,1261.517578,63,1497.632813,24.64699173,287.3051758,7.146169186,2.04176259,19.45941798,0.002200649,159.3330383,14.16388226,580,528,0.002892046,43.26330313,86526,41.10013816,0.000156877,2759.150391,2.389237881,5.225663662,30.6937561,67.13238525,108,070801030407,16
948,F070801030407_597,6447.527069,56209.29985,13.88369751,2401.879639,28,1267.303833,46.92689896,547.0177002,13.60602379,3.887435198,39.50949383,0.004468096,159.3334656,14.16392422,1177,1071,0.005866252,144.8996229,289799,137.6546373,0.000525422,3669.183594,2.242651463,3.425941706,17.44859314,26.65499496,108,070801030407,16
949,F070801030407_6,1971.87268,16983.72266,4.194979668,725.7315063,83,1135.077759,14.17903137,165.282196,4.11108017,1.174594283,13.8991851,0.001571847,156.5009155,13.89098549,407,371,0.0020321,9.154859573,18310,8.697116408,3.31965E-05,1860.809326,1.956149578,5.015658379,83.44507599,213.9570465,108,070801030407,8
950,F070801030407_605,5343.176976,47012.24264,11.61202431,2008.880249,45,1703.483887,39.24864197,457.5137634,11.37978363,3.251366854,36.36149597,0.004112091,159.3330078,14.16387939,1083,986,0.005400677,157.4397888,314880,149.5677948,0.000570894,3712.364258,2.037403822,3.765075207,13.43123531,24.82061195,108,070801030407,16
951,F070801030407_609,5809.436459,51082.36795,12.61734486,2182.800781,55,2262.290039,42.64662552,497.1233826,12.36499786,3.532856464,39.03318715,0.004414231,131.0015717,11.79873848,969,882,0.004831031,83.68328142,167366,79.49911427,0.000303445,4445.09082,2.474830866,5.039785385,27.45691872,55.91371536,108,070801030407,16
952,F070801030407_611,7850.68902,68890.39169,17.01592636,2943.755371,52,2884.539795,57.51383209,670.4274902,16.67560768,4.76445961,53.76104976,0.006079792,131.0016479,11.7987442,1333,1213,0.006644037,160.3991366,320798,152.3791813,0.000581625,5828.294922,2.426838636,4.804859638,19.31861877,38.24863052,108,070801030407,16
953,F070801030407_612,8092.061929,69540.73696,17.17656136,2971.545166,38,2127.83252,58.05677795,676.7565308,16.8330307,4.809437275,41.97779042,0.004747233,148.0005493,13.1237402,1158,1054,0.005773137,32.60755515,65214,30.97717677,0.000118239,5099.37793,2.819302797,4.838119507,95.92691803,164.6172638,108,070801030407,16
954,F070801030407_616,3813.182527,32316.03283,7.982059956,1380.896362,36,936.7745361,26.97936249,314.4931641,7.82241869,2.234976768,15.33894337,0.001734668,147.999527,13.12365246,424,387,0.002119738,13.02990727,26060,12.37841222,4.72479E-05,2317.670898,3.568207741,5.988813877,111.5568237,187.2349091,108,070801030407,16
955,F070801030407_621,2781.551192,24120.03693,5.957649231,1030.67334,32,621.5019531,20.13685417,234.7313843,5.838496208,1.668141842,13.01139015,0.001471447,130.9998779,11.79861927,323,294,0.001610344,9.775767028,19552,9.286978841,3.5448E-05,1652.175293,3.505691528,5.619643688,110.9804764,177.9023438,108,070801030407,16
956,F070801030407_63,1291.501451,11282.95043,2.786888838,482.1317749,81,735.9058228,9.41968441,109.803421,2.731151104,0.78032887,9.327035904,0.001054787,151.3971252,13.42127228,263,239,0.001309089,13.94224453,27884,13.24513245,5.05561E-05,1218.037598,2.017287731,5.096391678,36.40067673,91.96115112,108,070801030407,16
957,F070801030407_636,2829.594178,24640.71868,6.086257458,1052.922485,47,932.536377,20.57155037,239.7985382,5.964532375,1.704152107,18.0467332,0.00204089,147.9971924,13.12345219,498,453,0.002481244,56.39477738,112789,53.57503975,0.000204494,1985.458862,2.324332237,4.382911205,19.65322876,37.05940247,108,070801030407,16
958,F070801030407_637,928.3689965,8226.086052,2.031843185,351.5088806,25,165.5952148,6.867630005,80.05461884,1.991206288,0.568916082,6.387158394,0.000722318,130.9915466,11.79803181,158,144,0.00078874,22.37634277,44753,21.2575264,8.11391E-05,517.104126,2.44103384,3.591000795,16.53573799,24.32569695,108,070801030407,16
959,F070801030407_648,4469.708854,39033.36358,9.641241074,1667.934692,38,1194.356812,32.58739471,379.8648987,9.44841671,2.699547529,26.44275953,0.00299039,139.4981537,12.42838001,691,629,0.003445259,118.3721073,236745,112.4535025,0.00042923,2862.291504,2.651724577,4.550542831,14.83221626,25.45311165,108,070801030407,16
