OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
881,504.8112874,3543.478213,594_4_2,1.777390599,0.875239134,570.6559448,6,17.11965752,100,114.1310501,6.00758028,9.191597939,0.94525826,2.823352098,,,,,,,,3.955051363,7910,3.559546173,1.35866E-05,587.7755737,,,160.3170471,165.1265411,108c,070802060804,F070802060804_453
882,505.7501223,3543.289006,209_7_1,1.835358024,0.875192404,570.6254272,78,222.5439301,100,1483.626221,6.203510284,9.491371155,0.945207775,2.823201418,,,,,,,,7.791072845,15582,7.011965752,2.67644E-05,793.1693726,,,81.37880707,113.1165466,108c,070802060601,F070802060601_114
883,505.9537594,3543.166047,474_18_2,1.833781838,0.875162005,570.6056519,78,222.5359497,100,1483.572998,6.198182583,9.483219147,0.945174992,2.823103189,111.6014252,0.012620912,139.5008443,12.49611727,2849,1425,0.007805237,89.48751771,178975,80.53876868,0.000307413,793.1416016,0.400425017,0.556590617,7.084856987,9.847948074,108c,070801030301,F070801030301_19
884,503.7550428,3542.373115,526_8_2,1.771188974,0.874966145,570.4779053,68,193.9624939,100,1293.083252,5.986618519,9.159525871,0.944963455,2.82247138,,,,,,,,95.74929047,191498,86.17436218,0.000328924,764.4404297,,,6.620042324,8.870857239,108c,070801010301,F070801010301_265
885,504.1026566,3541.540329,593_8_2,1.713552475,0.874760449,570.343811,76,216.7305908,100,1444.870605,5.791807175,8.861465454,0.944741309,2.821807861,,,,,,,,3.701994658,7404,3.331795216,1.27173E-05,787.0744019,,,171.1821289,236.2313232,108c,070802060802,F070802060802_196
886,507.6203907,3541.514328,33_5_2,1.822144866,0.874754012,570.3395996,73,208.1739655,100,1387.826416,6.158849716,9.42304039,0.944734335,2.821787119,,,,,,,,2.109099865,4218,1.898189902,7.24531E-06,778.5135498,,,300.4649963,410.1347046,104,070801030403,F070801030403_167
887,506.2051623,3539.900242,430_10_2,1.853047848,0.874355376,570.0797119,68,193.8271027,100,1292.180664,6.263301849,9.58285141,0.944303811,2.820501328,,,,,,,,11.19670963,22393,10.07703876,3.84636E-05,763.9067993,,,56.57214737,75.80667114,108c,070801030302,F070801030302_158
888,503.4277938,3539.744316,194_2_1,1.849221826,0.874316871,570.0546265,70,199.5213013,100,1330.141968,6.250369549,9.563065529,0.944262207,2.820377111,,,,,,,,97.353211,194707,87.61788933,0.000334434,769.5759277,,,6.506144047,8.783319473,108c,070801030408,F070801030408_219
889,501.968228,3539.020233,836_42_1,1.775046349,0.874137998,569.9379883,76,216.5764465,100,1443.843018,5.999656677,9.179474831,0.944069028,2.8197999,,,,,,,,128.0012963,256003,115.2011642,0.000439718,786.5144043,,,4.947328568,6.827312946,108c,070802060302,F070802060302_9
890,506.7422746,3537.635817,33_3_1,1.826232314,0.873796046,569.7150269,78,222.1887817,100,1481.258545,6.172665119,9.444177628,0.943699718,2.818696976,,,,,,,,2.759072185,5518,2.483165026,9.47814E-06,791.9038086,,,229.4309998,318.9090576,104,070801030403,F070801030403_225
891,504.6744402,3537.288903,23_27_1,1.819622517,0.873710334,569.6591187,73,207.9255981,100,1386.170654,6.150323868,9.409995079,0.943607152,2.81842041,,,,,,,,50.58635531,101172,45.52771944,0.000173777,777.5847168,,,12.51235771,17.07936859,105,070600060901,F070600060901_38
892,512.4973629,3536.900404,50_9_2,1.878477335,0.873614371,569.5965576,78,222.1421967,100,1480.947998,6.349253178,9.714357376,0.943503499,2.818110943,,,,,,,,81.96949089,163939,73.77254146,0.000281587,791.7387695,,,7.720983028,10.73216057,104,070801030601,F070801030601_117
893,505.6144689,3536.669453,448_5_2,1.742934227,0.873557329,569.5593872,78,222.1281586,100,1480.85437,5.891117573,9.013409615,0.943441927,2.817926884,,,,,,,,10.62090621,21242,9.558815977,3.64856E-05,791.687561,,,59.58472061,82.82276154,108c,070801030303,F070801030303_120
894,504.8088151,3536.454003,23_27_2,1.819622517,0.873504162,569.5247192,73,207.8764801,100,1385.843262,6.150323868,9.409995079,0.943384469,2.817755461,,,,,,,,17.85669222,35714,16.07102301,6.13424E-05,777.4011841,,,35.43798828,48.37284851,105,070600060901,F070600060901_747
895,504.5740851,3536.397698,389_14_2,1.792106628,0.873490214,569.515625,86,244.8917389,100,1632.611572,6.057320595,9.267700195,0.943369448,2.8177104,,,,,,,,38.01470566,76029,34.2132349,0.00013059,814.4073486,,,16.64606094,23.80386925,108c,070802060601,F070802060601_24
896,504.411287,3536.072002,593_9_2,1.83833313,0.873409808,569.4631958,69,196.4645844,100,1309.763916,6.213565826,9.506755829,0.943282604,2.817451,,,,,,,,5.474006064,10948,4.926605411,1.88046E-05,765.9277954,,,115.5893631,155.4676514,108c,070802060802,F070802060802_196
897,503.8815625,3536.048194,136_6_1,1.771590829,0.873403907,569.4593506,73,207.8524475,100,1385.682983,5.987977028,9.161604881,0.943276227,2.817431927,,,,,,,,0.10693755,214,0.096243799,3.67358E-07,777.3117676,,,5916.841797,8076.486816,104,070801030603,F070801030603_786
898,503.4633648,3535.867723,542_4_2,1.747849226,0.873359323,569.4302979,75,213.5360565,100,1423.57373,5.907730579,9.038827896,0.943228066,2.81728816,,,,,,,,12.46715874,24934,11.22044292,4.2828E-05,782.9663696,,,50.74935913,69.7803421,108c,070802060502,F070802060502_70
899,504.0271578,3535.229685,130_11_2,1.762928128,0.873201728,569.3275146,86,244.81073,100,1632.071533,5.958696842,9.11680603,0.943057895,2.816779852,32.77306283,0.003706278,139.9230232,12.51971316,912,456,0.002497676,76.15033263,152300,68.53530017,0.000261596,814.1382446,1.248525262,1.785390854,8.307069778,11.87910843,108c,070801030407,F070801030407_486
900,507.0548198,3534.57741,496_31_2,1.862558126,0.873040617,569.2224731,86,244.7656708,100,1631.771118,6.295446396,9.632033348,0.942883849,2.816260099,,,,,,,,0.55919081,1118,0.503271699,1.92097E-06,813.9881592,,,1131.044067,1617.393066,108c,070802060502,F070802060502_294
901,502.2926109,3532.654168,458_7_1,1.839163065,0.872565567,568.9127197,76,216.1864929,100,1441.243286,6.216371059,9.511047363,0.942370832,2.814727545,,,,,,,,0.166209712,332,0.149588745,5.70974E-07,785.0992432,,,3803.178711,5248.384277,108c,070802060801,F070802060801_126
902,504.6192831,3532.538974,92_4_1,1.776201248,0.872537136,568.8942261,78,221.8686066,100,1479.124023,6.003560066,9.185446739,0.942340136,2.814635992,,,,,,,,76.61455887,153229,68.9531068,0.000263191,790.7628174,,,8.250451088,11.46812439,108c,070801030406,F070801030406_401
903,497.5562461,3531.857852,423_6_2,1.905391693,0.872368872,568.7844849,78,221.8254852,100,1478.836548,6.440223694,9.853542328,0.942158401,2.814093113,,,,,,,,11.67477393,23349,10.50729683,4.01059E-05,790.6099854,,,54.13233185,75.24389648,108c,070801030303,F070801030303_772
904,503.9073875,3531.382793,533_14_1,1.748456359,0.87225157,568.7080078,84,238.8573761,100,1592.382568,5.90978241,9.041967392,0.942031682,2.813714743,57.10270169,0.006457697,131.0017822,11.79875298,1417,709,0.003883448,22.15791051,44316,19.94211892,7.61182E-05,807.5653687,0.802126944,1.139020324,28.51793289,40.49546432,108c,070802060501,F070802060501_219
905,501.4584836,3530.92458,556_18_1,1.784737229,0.872138381,568.6342163,84,238.8263702,100,1592.175781,6.032412052,9.229590416,0.941909432,2.813349724,,,,,,,,3.508430123,7017,3.157586992,1.20524E-05,807.4605713,,,180.0850525,255.7207642,108c,070802060501,F070802060501_80
906,503.0596576,3529.682231,102_2_2,1.858010888,0.871831536,568.4341431,78,221.6893158,100,1477.928711,6.280076981,9.608517647,0.941578031,2.81235981,,,,,,,,23.64986992,47300,21.2848835,8.12435E-05,790.1234741,,,26.70600128,37.12134171,104,070801030406,F070801030406_492
907,496.1665986,3529.602101,97_3_2,1.96108222,0.871811748,568.4212646,78,221.6842957,100,1477.895264,6.628458023,10.14154053,0.941556692,2.812295914,,,,,,,,11.51389408,23028,10.36250496,3.95532E-05,790.1055908,,,54.85365295,76.24658203,108c,070801030406,F070801030406_401
908,504.9153939,3529.304246,105_1_1,1.809719682,0.871738136,568.373291,86,244.400528,100,1629.336914,6.11685276,9.358784676,0.94147718,2.812058449,,,,,,,,36.34954548,72699,32.71459103,0.00012487,812.7738037,,,17.37369347,24.84438133,108c,070802060602,F070802060602_531
909,505.5351104,3528.850697,102_8_2,1.853285074,0.871626139,568.3002319,78,221.6371002,100,1477.580688,6.264103413,9.584077835,0.941356242,2.811697245,,,,,,,,21.17635059,42352,19.0587146,7.27463E-05,789.9373169,,,29.8183918,41.44756699,104,070801030406,F070801030406_756
910,503.1960015,3528.690908,658_25_2,1.872763276,0.87158668,568.2745361,78,221.6268463,100,1477.512329,6.329939842,9.684807777,0.941313624,2.811569929,,,,,,,,0.416282073,832,0.374653861,1.43004E-06,789.9013672,,,1516.798828,2108.349854,104,070801030401,F070801030401_516
911,503.9437032,3528.601373,389_32_2,1.756391883,0.871564567,568.2600708,86,244.3515778,100,1629.010498,5.9366045,9.083004951,0.941289723,2.811498642,,,,,,,,9.564711571,19129,8.608240128,3.28573E-05,812.6116333,,,66.01350403,94.39927673,108c,070802060601,F070802060601_66
912,502.3919892,3528.155221,533_13_2,1.799303412,0.871454358,568.1882324,84,238.6390686,100,1590.927124,6.081645489,9.304917336,0.941170692,2.81114316,,,,,,,,2.876039982,5752,2.588435888,9.87995E-06,806.8272705,,,219.5102539,311.7045593,108c,070802060501,F070802060501_219
913,504.5790774,3527.657831,102_6_2,1.808843374,0.871331513,568.1081543,78,221.5622406,100,1477.081543,6.113890648,9.354252815,0.941038013,2.810746908,,,,,,,,41.67297519,83345,37.50567794,0.000143158,789.6704102,,,15.14725685,21.05468941,104,070801030406,F070801030406_537
914,502.7052841,3527.444783,140_12_2,1.732675433,0.871278882,568.0738525,78,221.5487823,100,1476.991943,5.856442928,8.960357666,0.940981209,2.810577154,,,,,,,,0.603954143,1208,0.543558754,2.07474E-06,789.6226196,,,1045.101074,1452.69043,108c,070801030407,F070801030407_513
915,502.8860236,3527.188935,130_5_1,1.807267904,0.871215641,568.0325928,86,244.2537994,100,1628.358643,6.108565331,9.346104622,0.940912902,2.810373068,,,,,,,,0.530339222,1061,0.477305312,1.82185E-06,812.286377,,,1190.082275,1701.817139,108c,070801030407,F070801030407_486
916,503.3396043,3526.778738,578_9_2,1.894122839,0.871114373,567.9665527,75,212.9874573,100,1419.916382,6.402135372,9.795267105,0.940803528,2.810046434,32.63560581,0.003690733,139.501152,12.46126556,869,434,0.002377174,69.22616546,138454,62.30354937,0.00023781,780.9539795,1.308678746,1.799433112,9.116118431,12.5346632,108c,070802060501,F070802060501_241
917,502.8988842,3526.652152,166_25_1,1.739444733,0.871083081,567.946167,92,261.255249,100,1741.70166,5.879323006,8.995364189,0.940769732,2.809945345,,,,,,,,0.001801205,4,0.001621085,6.18761E-09,829.201416,,,350349.4688,511510.2188,108c,070802060406,F070802060406_157
918,508.7937775,3526.625661,483_14_2,1.820721865,0.871076524,567.9418945,78,221.4970093,100,1476.646729,6.15403986,9.415680885,0.940762639,2.809924364,,,,,,,,12.27481991,24549,11.04733753,4.21672E-05,789.4389038,,,51.40984344,71.45965576,108c,070801010403,F070801010403_233
919,504.9700328,3526.296575,496_43_1,1.749747396,0.870995283,567.888916,78,221.4766846,100,1476.51123,5.914146423,9.048644066,0.940674901,2.809662104,,,,,,,,44.33689356,88673,39.90320349,0.000152309,789.3656006,,,14.23166275,19.78201103,108c,070802060502,F070802060502_534
920,503.1733686,3525.990301,129_2_1,1.833178759,0.870919585,567.8395996,86,244.1710205,100,1627.806763,6.196144104,9.480100632,0.940593123,2.809417963,,,,,,,,1.509468615,3019,1.3585217,5.18542E-06,812.0106201,,,417.9834595,597.7163696,108c,070801030407,F070801030407_529
921,502.3187014,3525.841884,398_3_1,1.768605351,0.870882928,567.8156738,79,224.2870941,100,1495.247314,5.9778862,9.146165848,0.940553546,2.809299707,,,,,,,,2.388722626,4777,2.149850435,8.20589E-06,792.1027832,,,264.1186829,368.4455261,108c,070802060602,F070802060602_222
922,504.8607149,3524.763858,656_15_1,1.746881843,0.870616674,567.6420898,76,215.7039948,100,1438.026611,5.90446043,9.033824921,0.940266013,2.808440924,,,,,,,,3.343607569,6687,3.00924681,1.14862E-05,783.3460693,,,188.6326141,260.3129883,104,070801030202,F070801030202_256
923,504.6562212,3523.80827,424_7_1,1.761613607,0.87038064,567.4881592,86,244.0198212,100,1626.798828,5.95425415,9.110009193,0.940011084,2.807679415,,,,,,,,49.11746979,98235,44.20572281,0.000168731,811.5079956,,,12.83743668,18.3575325,108c,070801030303,F070801030303_770
924,501.6223732,3523.561624,106_2_1,1.800972581,0.870319724,567.4484863,48,136.1876373,100,907.9176025,6.087287426,9.313549995,0.939945281,2.807482958,,,,,,,,7.603551926,15208,6.843196779,2.61202E-05,703.6361084,,,82.92154694,102.8227234,104,070801030404,F070801030404_355
925,501.3869678,3523.08364,550_7_1,1.718462229,0.870201647,567.37146,70,198.5800171,100,1323.866821,5.808402538,8.886856079,0.939817786,2.807102203,,,,,,,,3.199863121,6400,2.879876839,1.09924E-05,765.9514771,,,197.0124054,265.9667358,108c,070801010301,F070801010301_202
926,501.6011481,3522.697928,416_5_1,1.802705288,0.870106399,567.3093872,86,243.9424896,100,1626.283203,6.09314394,9.322509766,0.939714909,2.806794882,88.57588196,0.010016973,139.5008316,12.46122694,2363,1181,0.006468762,153.4051704,306811,138.0646538,0.000526987,811.2518921,0.480363578,0.686919451,4.109012604,5.875884056,108c,070802060601,F070802060601_144
927,501.1163291,3522.532403,484_10_1,1.731913328,0.87006551,567.2827148,86,243.9315643,100,1626.210449,5.853867054,8.95641613,0.939670742,2.806663036,,,,,,,,1.468265414,2937,1.321438909,5.04388E-06,811.2142944,,,429.2916565,613.887085,108c,070801030301,F070801030301_431
928,502.3452223,3522.217951,161_17_1,1.743388057,0.869987845,567.2320557,86,243.9093933,100,1626.062622,5.892651558,9.015756607,0.939586878,2.806412458,,,,,,,,65.5444796,131089,58.99003278,0.000225162,811.1414795,,,9.615727425,13.75048351,108c,070802060602,F070802060602_286
929,502.4658579,3520.720664,104_7_1,1.783359051,0.869617999,566.9909058,82,232.4662933,100,1549.775269,6.02775383,9.222463608,0.939187467,2.805219412,,,,,,,,29.04363978,58087,26.13927603,9.97725E-05,799.4572144,,,21.69114876,30.58452034,108c,070802060602,F070802060602_278
930,501.556801,3519.728,450_29_2,1.661818385,0.869372845,566.8311157,70,198.3908081,100,1322.605347,5.61694622,8.593927383,0.938922644,2.804428577,,,,,,,,6.231539667,12464,5.608385801,2.1407E-05,765.2219238,,,101.0684967,136.4424591,108c,070801030301,F070801030301_264
931,498.3247881,3519.369957,549_17_2,1.938031912,0.869284391,566.7734375,68,192.7029572,100,1284.686401,6.550548077,10.02233887,0.938827157,2.80414319,,,,,,,,70.45563698,140911,63.41007233,0.000242034,759.4763794,,,8.938223839,11.97721958,108c,070801010301,F070801010301_372
932,503.2115061,3519.161025,152_4_2,1.834973931,0.869232774,566.7397461,88,249.3654938,100,1662.436646,6.202211857,9.489383698,0.938771367,2.803976774,,,,,,,,0.406629205,813,0.36596629,1.39688E-06,816.1052246,,,1548.611938,2230.000977,108c,070801030407,F070801030407_606
933,501.2719886,3518.635492,389_22_2,1.799210787,0.869102955,566.6551514,92,260.6613464,100,1737.74231,6.081332684,9.304438591,0.938631177,2.803557873,,,,,,,,38.56389236,77128,34.70750427,0.000132477,827.3165283,,,16.32658958,23.8368206,108c,070802060601,F070802060601_311
934,503.5975707,3516.623675,528_5_1,1.902335525,0.868606031,566.3311157,77,218.0371552,100,1453.581055,6.42989397,9.837738037,0.938094497,2.801954985,,,,,,,,9.718809366,19438,8.746928692,3.33867E-05,784.3682861,,,64.74628448,89.67356873,108c,070802060502,F070802060502_104
935,502.1502043,3515.599568,186_15_2,1.785182118,0.868353069,566.1661987,78,220.8047028,100,1472.031372,6.03391552,9.231890678,0.937821329,2.801138878,,,,,,,,68.34426,136688,61.50983325,0.00023478,786.9708862,,,9.204483032,12.79422855,108c,070801030407,F070801030407_262
936,503.9299504,3515.515585,209_11_1,1.787750959,0.868332326,566.1526489,86,243.4456482,100,1622.970947,6.042598248,9.245175362,0.937798917,2.801072121,,,,,,,,29.28606395,58572,26.35745661,0.000100605,809.5982666,,,21.47978973,30.71610069,108c,070802060601,F070802060601_107
937,502.1649953,3515.463535,430_12_1,1.778776288,0.868319511,566.1443481,70,198.1503601,100,1321.002441,6.012263775,9.198763847,0.937785089,2.801030636,,,,,,,,14.30108768,28602,12.8709791,4.9128E-05,764.2946777,,,43.9861145,59.38123703,108c,070801030302,F070801030302_143
938,503.5990559,3515.194469,194_11_1,1.817046523,0.868253052,566.1010132,70,198.1353455,100,1320.902344,6.141617298,9.396674156,0.937713325,2.800816298,,,,,,,,78.84923698,157698,70.96431557,0.000270868,764.2363281,,,7.977262974,10.76930428,108c,070801030408,F070801030408_181
939,500.4285449,3514.947386,163_4_1,1.824187517,0.868192017,566.0612183,82,232.0850677,100,1547.233765,6.165753841,9.433603287,0.937647402,2.800619364,,,,,,,,23.41927814,46839,21.07735014,8.04513E-05,798.1463013,,,26.85637474,37.86748886,108c,070801030407,F070801030407_503
940,501.4427907,3514.931428,495_7_1,1.805562496,0.868188083,566.0586548,86,243.4051971,100,1622.701294,6.102801323,9.337285995,0.937643111,2.800606728,,,,,,,,3.090110839,6180,2.781099767,1.06153E-05,809.4638672,,,203.5377045,291.0588989,108c,070802060501,F070802060501_363
941,500.8979304,3514.904971,540_4_2,1.798978448,0.868181527,566.0543823,7,19.81188583,100,132.0792389,6.080547333,9.303236961,0.937636077,2.800585508,,,,,,,,9.259581476,18519,8.333623709,3.18091E-05,585.866272,,,67.92415619,70.30150604,108c,070802060503,F070802060503_154
942,501.1273927,3514.873713,483_4_2,1.737547874,0.868173778,566.0493164,78,220.7592316,100,1471.728271,5.87291193,8.985555649,0.937627673,2.800560474,,,,,,,,11.89843558,23797,10.70859155,4.08742E-05,786.8085327,,,52.85936356,73.47451019,108c,070801010403,F070801010403_233
943,500.4990789,3514.763669,194_14_2,1.806205034,0.868146598,566.0315552,65,183.9602661,100,1226.401733,6.104972839,9.340608597,0.937598348,2.800472975,,,,,,,,7.614890516,15230,6.853401542,2.61591E-05,749.9918213,,,82.59133148,109.4335175,108c,070801030408,F070801030408_219
944,500.9532581,3514.125067,550_6_2,1.717973232,0.867988884,565.928772,70,198.075058,100,1320.500366,5.806749344,8.884326935,0.937427998,2.79996419,,,,,,,,53.66021347,107320,48.29419327,0.000184337,764.0038452,,,11.7183609,15.81978703,108c,070801010301,F070801010301_528
945,503.1509738,3514.024218,523_3_1,1.808299899,0.86796397,565.9125366,79,223.5354462,100,1490.236328,6.112053871,9.351442337,0.937401116,2.799883842,,,,,,,,20.92640686,41853,18.83376694,7.18877E-05,789.447998,,,30.04776192,41.91662598,108c,070802060502,F070802060502_14
946,498.5440429,3513.783863,184_4_1,1.897954345,0.867904603,565.8737793,78,220.6907959,100,1471.271973,6.415085793,9.815081596,0.937336981,2.799692154,,,,,,,,2.79160881,5583,2.512447834,9.58991E-06,786.5645752,,,225.2280731,313.0670166,108c,070802060602,F070802060602_148
947,503.3878817,3513.091305,477_7_2,1.83646965,0.867733538,565.7622681,59,167.0097656,100,1113.398438,6.207267284,9.49711895,0.937152207,2.799140453,,,,,,,,1.647203709,3294,1.48248329,5.65858E-06,732.7720337,,,381.6314697,494.2868652,108c,070802060704,F070802060704_547
948,500.9325553,3512.593304,525_7_2,1.904147506,0.867610574,565.6820679,79,223.4433746,100,1489.622559,6.436018467,9.847107887,0.937019408,2.798743725,,,,,,,,12.40873587,24818,11.16786206,4.26273E-05,789.1254272,,,50.65267181,70.66038513,108c,070802060502,F070802060502_63
