OBJECTID,FBndID,Acres,isAG,updateYr,MLRA,inSup,OBJECTID_1,FBndID_1,Acres_1,isAG_1,updateYr_1,Shape_Length_1,Shape_Area_1,GenLU,CropRotatn,CropSumry,CCCount,FertYrs,CornYrs,CCpairs,N_6Yrs,N_Annual,Nrate,Nconc,NloadAc,wsNload,NLoadReduced,NO3conc,NO3loadAc,wsNO3load,NO3LoadReduced,Shape_Length,Shape_Area
7390,F070801030605_40,34.6893425,1,2009,108c,1,,F070801030605_40,34.6893425,1,2009,1499.481283,140413.3041,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,13633,2272,131.0008545,11.79868793,24.80894852,861,0,11.79868793,24.80894852,861,0,1499.481283,140413.3041
7391,F070801030605_41,34.53236008,1,2009,108c,1,,F070801030605_41,34.53236008,1,2009,1614.755743,139778.3922,Corn/Perennial,CCPPPP,C2P4,1:6,2,2,1,10222,1704,148.0061035,13.12421703,27.59612083,953,0,13.12421703,27.59612083,953,0,1614.755743,139778.3922
7392,F070801030605_43,149.3491974,1,2009,108c,1,,F070801030605_43,149.3491974,1,2009,3699.989386,604515.3168,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,58694,9782,130.9994812,11.79859066,24.80874252,3705,0,11.79859066,24.80874252,3705,0,3699.989386,604515.3168
7393,F070801030605_45,151.951004,1,2009,108c,1,,F070801030605_45,151.951004,1,2009,3542.526718,615050.411,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,59717,9953,131.0005646,11.79866695,24.80890274,3770,0,11.79866695,24.80890274,3770,0,3542.526718,615050.411
7394,F070801030605_47,40.56075287,1,2009,108c,1,,F070801030605_47,40.56075287,1,2009,2095.942316,164178.0241,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,15940,2657,130.9969177,11.79841042,24.80836487,1006,0,11.79841042,24.80836487,1006,0,2095.942316,164178.0241
7395,F070801030605_48,46.77155685,1,2009,108c,1,,F070801030605_48,46.77155685,1,2009,1765.718589,189316.7724,Corn/Soybeans,CBCBPP,C2B2P2,0:6,2,2,0,12254,2042,130.9984131,11.79851532,24.80858421,1160,0,11.79851532,24.80858421,1160,0,1765.718589,189316.7724
7396,F070801030605_49,18.51259422,1,2009,108c,1,,F070801030605_49,18.51259422,1,2009,1559.663567,74933.3766,Perennial rotation,BUCPPP,C1B1P3U1,0:6,1,1,0,2425,404,130.9919128,11.79805756,24.80762291,459,0,11.79805756,24.80762291,459,0,1559.663567,74933.3766
7397,F070801030605_51,186.3377686,1,2009,108c,1,,F070801030605_51,186.3377686,1,2009,3995.976138,754252.139,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,73231,12205,131.0004578,11.79866028,24.80888939,4623,0,11.79866028,24.80888939,4623,0,3995.976138,754252.139
7398,F070801030605_56,104.9608383,2,2009,108c,1,,F070801030605_56,104.9608383,2,2009,6366.805387,424850.6189,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,254,0,1.149999976,2.418090105,254,0,6366.805387,424850.6189
7399,F070801030605_60,15.39356709,1,2009,108c,1,,F070801030605_60,15.39356709,1,2009,1016.532774,62308.0981,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,9113,1519,148.0001373,13.12370491,27.59504318,425,0,13.12370491,27.59504318,425,0,1016.532774,62308.0981
7400,F070801030605_62,20.9908905,1,2009,108c,1,,F070801030605_62,20.9908905,1,2009,1170.861943,84963.93719,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,8249,1375,130.9933319,11.79815769,24.80783272,521,0,11.79815769,24.80783272,521,0,1170.861943,84963.93719
7401,F070801030605_64,84.20150757,1,2009,108c,1,,F070801030605_64,84.20150757,1,2009,3012.070702,340820.9818,Corn/Soybeans,BCCBCB,C3B3,1:6,3,3,1,35954,5992,142.3331604,12.65266037,26.60458374,2240,0,12.65266037,26.60458374,2240,0,3012.070702,340820.9818
7402,F070801030605_65,43.43974304,1,2009,108c,1,,F070801030605_65,43.43974304,1,2009,1923.553714,175829.7238,Corn/Soybeans,BCBCCC,C4B2,2:6,4,4,2,25716,4286,147.9981079,13.12353039,27.59467697,1199,0,13.12353039,27.59467697,1199,0,1923.553714,175829.7238
7403,F070801030605_68,156.5540161,1,2009,108c,1,,F070801030605_68,156.5540161,1,2009,3180.286076,633690.9227,Corn/Soybeans,CCCCBC,C5B1,3:6,5,5,3,118511,19752,151.3995056,13.42148495,28.22118187,4418,0,13.42148495,28.22118187,4418,0,3180.286076,633690.9227
7404,F070801030605_69,24.63046455,2,2009,108c,1,,F070801030605_69,24.63046455,2,2009,1506.319552,99696.96484,Corn/Soybeans,PPPCBC,C2B1P3,0:6,2,2,0,6453,1076,130.9963074,1.149999976,2.418090105,60,0,1.149999976,2.418090105,60,0,1506.319552,99696.96484
7405,F070801030605_70,73.88582611,1,2009,108c,1,,F070801030605_70,73.88582611,1,2009,2641.427142,299066.9574,Corn/Soybeans,BCCCCC,C5B1,4:6,5,5,4,58444,9741,158.2008362,14.05370903,29.55055046,2183,0,14.05370903,29.55055046,2183,0,2641.427142,299066.9574
7406,F070801030605_71,28.39695168,1,2009,108c,1,,F070801030605_71,28.39695168,1,2009,3020.728644,114942.2832,Corn/Perennial,PPCCCC,C4P2,3:6,4,4,3,17776,2963,156.4956665,13.89048862,29.20734978,829,0,13.89048862,29.20734978,829,0,3020.728644,114942.2832
7407,F070801030605_74,18.36384201,1,2009,108c,1,,F070801030605_74,18.36384201,1,2009,1180.020993,74331.7153,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,7217,1203,131.0001831,11.79864025,24.80884743,456,0,11.79864025,24.80884743,456,0,1180.020993,74331.7153
7408,F070801030605_75,49.2977066,1,2009,108c,1,,F070801030605_75,49.2977066,1,2009,1947.7169,199543.3199,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,19374,3229,131.0000153,11.79862881,24.80882263,1223,0,11.79862881,24.80882263,1223,0,1947.7169,199543.3199
7409,F070801030605_76,33.46326828,1,2009,108c,1,,F070801030605_76,33.46326828,1,2009,1456.547885,135449.9571,Corn/Soybeans,BCCBCB,C3B3,1:6,3,3,1,14289,2382,142.3351746,12.65282249,26.60492516,890,0,12.65282249,26.60492516,890,0,1456.547885,135449.9571
7410,F070801030605_79,139.1938171,1,2009,108c,1,,F070801030605_79,139.1938171,1,2009,3912.233828,563420.8383,Corn/Soybeans,CCBCCB,C4B2,2:6,4,4,2,82403,13734,148.000473,13.12373352,27.59510422,3841,0,13.12373352,27.59510422,3841,0,3912.233828,563420.8383
7411,F070801030605_80,57.38164902,1,2009,108c,1,,F070801030605_80,57.38164902,1,2009,2153.79316,232263.5718,Corn/Soybeans,BCBCCB,C3B3,1:6,3,3,1,24502,4084,142.3335419,12.65269089,26.60464859,1527,0,12.65269089,26.60464859,1527,0,2153.79316,232263.5718
7412,F070801030605_83,78.86863708,1,2009,108c,1,,F070801030605_83,78.86863708,1,2009,2427.341358,319234.5936,Corn/Soybeans,CBCBCC,C4B2,1:6,4,4,1,44009,7335,139.500946,12.42859745,26.13344955,2061,0,12.42859745,26.13344955,2061,0,2427.341358,319234.5936
7413,F070801030605_85,66.81731415,1,2009,108c,1,,F070801030605_85,66.81731415,1,2009,2351.661445,270452.0073,Corn/Soybeans,CCBCCB,C4B2,2:6,4,4,2,39556,6593,148.0005646,13.12374115,27.59511948,1844,0,13.12374115,27.59511948,1844,0,2351.661445,270452.0073
7414,F070801030605_87,41.00703812,1,2009,108c,1,,F070801030605_87,41.00703812,1,2009,1624.300411,165984.6097,Corn/Soybeans,CBBCCB,C3B3,1:6,3,3,1,17510,2918,142.3332977,12.65267086,26.60460663,1091,0,12.65267086,26.60460663,1091,0,1624.300411,165984.6097
7415,F070801030605_88,73.91499329,1,2009,108c,1,,F070801030605_88,73.91499329,1,2009,2490.236678,299185.2122,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,29049,4842,131.0018311,11.7987566,24.80909157,1834,0,11.7987566,24.80909157,1834,0,2490.236678,299185.2122
7416,F070801030605_89,107.4006195,1,2009,108c,1,,F070801030605_89,107.4006195,1,2009,3945.781527,434726.5128,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,42208,7035,130.9986267,11.79853058,24.80861664,2664,0,11.79853058,24.80861664,2664,0,3945.781527,434726.5128
7417,F070801030605_90,17.60940361,1,2009,108c,1,,F070801030605_90,17.60940361,1,2009,1195.194637,71277.7605,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,6920,1153,130.9906158,11.797966,24.80743027,437,0,11.797966,24.80743027,437,0,1195.194637,71277.7605
7418,F070801030605_95,155.9827576,1,2009,108c,1,,F070801030605_95,155.9827576,1,2009,4270.368382,631377.0208,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,61301,10217,130.999527,11.79859447,24.80875206,3870,0,11.79859447,24.80875206,3870,0,4270.368382,631377.0208
7419,F070801030605_100,31.692976,2,2009,108c,1,,F070801030605_100,31.692976,2,2009,1850.018649,128285.5562,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,77,0,1.149999976,2.418090105,77,0,1850.018649,128285.5562
7420,F070801030605_102,18.04506302,1,2009,108c,1,,F070801030605_102,18.04506302,1,2009,1130.88751,73040.90348,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,7092,1182,131.0053558,11.79900551,24.80961609,448,0,11.79900551,24.80961609,448,0,1130.88751,73040.90348
7421,F070801030605_104,14.43283081,1,2009,108c,1,,F070801030605_104,14.43283081,1,2009,2761.246228,58419.62055,Corn/Soybeans,BUBCBC,C2B3U1,0:6,2,2,0,3781,630,130.986084,11.79764652,24.80675697,358,0,11.79764652,24.80675697,358,0,2761.246228,58419.62055
7422,F070801030605_109,17.1963501,1,2009,108c,1,,F070801030605_109,17.1963501,1,2009,1104.03163,69608.2251,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,6758,1126,130.9967957,11.79840183,24.80834579,427,0,11.79840183,24.80834579,427,0,1104.03163,69608.2251
7423,F070801030605_111,34.81609344,1,2009,108c,1,,F070801030605_111,34.81609344,1,2009,1978.412655,140930.2584,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,13683,2280,131.0026398,11.79881382,24.80921173,864,0,11.79881382,24.80921173,864,0,1978.412655,140930.2584
7424,F070801030605_113,21.83130264,1,2009,108c,1,,F070801030605_113,21.83130264,1,2009,1439.240478,88368.24925,Corn/Soybeans,BCCBCC,C4B2,2:6,4,4,2,12924,2154,147.9985046,13.12356472,27.59474945,602,0,13.12356472,27.59474945,602,0,1439.240478,88368.24925
7425,F070801030605_114,37.99044037,1,2009,108c,1,,F070801030605_114,37.99044037,1,2009,1596.589363,153777.2448,Corn/Soybeans,CBCCCB,C4B2,2:6,4,4,2,22490,3748,147.997757,13.12350082,27.59461403,1048,0,13.12350082,27.59461403,1048,0,1596.589363,153777.2448
7426,F070801030605_115,122.6629105,1,2009,108c,1,,F070801030605_115,122.6629105,1,2009,2898.82354,496515.8383,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,48207,8034,131.001297,11.79871941,24.80901337,3043,0,11.79871941,24.80901337,3043,0,2898.82354,496515.8383
7427,F070801030605_118,57.58678055,1,2009,108c,1,,F070801030605_118,57.58678055,1,2009,3119.78095,233101.452,Corn/Soybeans,CCCBCB,C4B2,2:6,4,4,2,34091,5682,147.9983826,13.12355423,27.59472656,1589,0,13.12355423,27.59472656,1589,0,3119.78095,233101.452
7428,F070801030605_135,140.2928772,1,2009,108c,1,,F070801030605_135,140.2928772,1,2009,3661.785367,567883.8569,Corn/Soybeans,BCCBCB,C3B3,1:6,3,3,1,59905,9984,142.3331909,12.65266228,26.60458755,3732,0,12.65266228,26.60458755,3732,0,3661.785367,567883.8569
7429,F070801030605_136,73.01268005,1,2009,108c,1,,F070801030605_136,73.01268005,1,2009,3388.666905,295546.6364,Corn/Soybeans,BCCBCB,C3B3,1:6,3,3,1,31176,5196,142.3314362,12.65252113,26.60429192,1942,0,12.65252113,26.60429192,1942,0,3388.666905,295546.6364
7430,F070801030605_137,65.18681335,1,2009,108c,1,,F070801030605_137,65.18681335,1,2009,2112.757041,263862.139,Corn/Soybeans,CBCBCC,C4B2,1:6,4,4,1,36374,6062,139.4990692,12.42845154,26.13314247,1704,0,12.42845154,26.13314247,1704,0,2112.757041,263862.139
7431,F070801030605_139,22.41224098,1,2009,108c,1,,F070801030605_139,22.41224098,1,2009,1559.120406,90719.65393,Perennial rotation,PPICBP,C1B1I1P3,0:6,1,1,0,2936,489,130.9998474,11.79861641,24.80879784,556,0,11.79861641,24.80879784,556,0,1559.120406,90719.65393
7432,F070801030605_144,24.45516777,1,2009,108c,1,,F070801030605_144,24.45516777,1,2009,1449.083691,98988.7704,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,14477,2413,147.9953003,13.12328911,27.59416962,675,0,13.12328911,27.59416962,675,0,1449.083691,98988.7704
7433,F070801030605_145,102.3065109,1,2009,108c,1,,F070801030605_145,102.3065109,1,2009,2878.242266,414124.3079,Corn/Soybeans,CCBCBC,C4B2,1:6,4,4,1,57087,9514,139.4999237,12.4285183,26.13328362,2674,0,12.4285183,26.13328362,2674,0,2878.242266,414124.3079
7434,F070801030605_146,18.0887661,1,2009,108c,1,,F070801030605_146,18.0887661,1,2009,1159.236312,73221.32917,Continuous Corn,CCCCCC,C6,5:6,6,6,5,17293,2882,159.3346252,14.1640377,29.78253746,539,0,14.1640377,29.78253746,539,0,1159.236312,73221.32917
7435,F070801030605_147,37.32161331,1,2009,108c,1,,F070801030605_147,37.32161331,1,2009,2456.09821,151073.1423,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,14667,2444,130.9964752,11.79837894,24.80829811,926,0,11.79837894,24.80829811,926,0,2456.09821,151073.1423
7436,F070801030605_148,80.31119537,1,2009,108c,1,,F070801030605_148,80.31119537,1,2009,2419.770597,325084.1478,Corn/Soybeans,BCBCCB,C3B3,1:6,3,3,1,34293,5716,142.3338318,12.65271378,26.60469627,2137,0,12.65271378,26.60469627,2137,0,2419.770597,325084.1478
7437,F070801030605_149,74.81577301,1,2009,108c,1,,F070801030605_149,74.81577301,1,2009,2367.211024,302840.7283,Corn/Soybeans,BCBCCB,C3B3,1:6,3,3,1,31946,5324,142.3318329,12.65255356,26.60436058,1990,0,12.65255356,26.60436058,1990,0,2367.211024,302840.7283
7438,F070801030605_158,78.06137848,1,2009,108c,1,,F070801030605_158,78.06137848,1,2009,2510.499021,315977.967,Corn/Soybeans,CCCCBC,C5B1,3:6,5,5,3,59092,9849,151.398819,13.42142391,28.22105408,2203,0,13.42142391,28.22105408,2203,0,2510.499021,315977.967
7439,F070801030605_162,17.30655479,2,2009,108c,1,,F070801030605_162,17.30655479,2,2009,1738.330896,70052.14915,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,42,0,1.149999976,2.418090105,42,0,1738.330896,70052.14915
7440,F070801030605_163,95.46264648,1,2009,108c,1,,F070801030605_163,95.46264648,1,2009,3998.493061,386412.9005,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,56514,9419,148.0002899,13.12371826,27.59507179,2634,0,13.12371826,27.59507179,2634,0,3998.493061,386412.9005
7441,F070801030605_171,40.37074661,1,2009,108c,1,,F070801030605_171,40.37074661,1,2009,1617.417485,163407.5077,Corn/Soybeans,BCCBCC,C4B2,2:6,4,4,2,23899,3983,147.9970093,13.12343597,27.59447861,1114,0,13.12343597,27.59447861,1114,0,1617.417485,163407.5077
7442,F070801030605_174,36.12081146,1,2009,108c,1,,F070801030605_174,36.12081146,1,2009,1719.537791,146210.5886,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,14195,2366,130.995575,11.798316,24.8081665,896,0,11.798316,24.8081665,896,0,1719.537791,146210.5886
7443,F070801030605_175,113.6438446,1,2009,108c,1,,F070801030605_175,113.6438446,1,2009,3593.167311,460002.2936,Corn/Soybeans,CCBCBC,C4B2,1:6,4,4,1,63413,10569,139.4994202,12.42847919,26.1332016,2970,0,12.42847919,26.1332016,2970,0,3593.167311,460002.2936
7444,F070801030605_177,38.90441895,1,2009,108c,1,,F070801030605_177,38.90441895,1,2009,3489.975896,157475.4083,Corn/Soybeans,CCBCBC,C4B2,1:6,4,4,1,21709,3618,139.5021515,12.42869091,26.13364601,1017,0,12.42869091,26.13364601,1017,0,3489.975896,157475.4083
7445,F070801030605_180,19.69689178,2,2009,108c,1,,F070801030605_180,19.69689178,2,2009,1845.468274,79728.24725,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,48,0,1.149999976,2.418090105,48,0,1845.468274,79728.24725
7446,F070801030605_183,18.20925903,1,2009,108c,1,,F070801030605_183,18.20925903,1,2009,1272.805628,73708.19266,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,7156,1193,130.995636,11.79831982,24.80817413,452,0,11.79831982,24.80817413,452,0,1272.805628,73708.19266
7447,F070801030605_184,158.0029297,1,2009,108c,1,,F070801030605_184,158.0029297,1,2009,3593.349933,639567.6641,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,62095,10349,130.9996796,11.79860497,24.80877304,3920,0,11.79860497,24.80877304,3920,0,3593.349933,639567.6641
7448,F070801030605_187,80.78669739,1,2009,108c,1,,F070801030605_187,80.78669739,1,2009,2418.308537,326996.838,Corn/Soybeans,BCCBCC,C4B2,2:6,4,4,2,47826,7971,148.0008545,13.1237669,27.59517479,2229,0,13.1237669,27.59517479,2229,0,2418.308537,326996.838
7449,F070801030605_188,61.04096985,1,2009,108c,1,,F070801030605_188,61.04096985,1,2009,2209.409835,247086.1708,Corn/Soybeans,BCICBC,C3B2I1,0:6,3,3,0,23989,3998,130.9994507,11.79858875,24.80873871,1514,0,11.79858875,24.80873871,1514,0,2209.409835,247086.1708
7450,F070801030605_190,48.55484009,2,2009,108c,1,,F070801030605_190,48.55484009,2,2009,2103.363857,196543.2011,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,117,0,1.149999976,2.418090105,117,0,2103.363857,196543.2011
7451,F070801030605_191,53.25606537,1,2009,108c,1,,F070801030605_191,53.25606537,1,2009,2157.949265,215570.027,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,20930,3488,131.0022888,11.79878902,24.80916023,1321,0,11.79878902,24.80916023,1321,0,2157.949265,215570.027
7452,F070801030605_195,63.24347305,1,2009,108c,1,,F070801030605_195,63.24347305,1,2009,2710.93579,255999.5868,Corn/Soybeans,CBCCBC,C4B2,1:6,4,4,1,35290,5882,139.5005646,12.42856789,26.13338852,1653,0,12.42856789,26.13338852,1653,0,2710.93579,255999.5868
7453,F070801030605_196,85.26335144,1,2009,108c,1,,F070801030605_196,85.26335144,1,2009,2781.226194,345133.1262,Corn/Soybeans,CBCCBC,C4B2,1:6,4,4,1,47577,7930,139.5001526,12.42853546,26.13331985,2228,0,12.42853546,26.13331985,2228,0,2781.226194,345133.1262
7454,F070801030605_203,31.28597832,2,2009,108c,1,,F070801030605_203,31.28597832,2,2009,1582.506487,126641.2719,Pasture|Grass|Hay,PTTTPP,P3T3,0:6,0,0,0,0,0,,1.149999976,2.418090105,76,0,1.149999976,2.418090105,76,0,1582.506487,126641.2719
7455,F070801030605_206,171.8120728,1,2009,108c,1,,F070801030605_206,171.8120728,1,2009,4569.097302,695456.7248,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,67522,11254,130.9997253,11.79860783,24.80877876,4262,0,11.79860783,24.80877876,4262,0,4569.097302,695456.7248
7456,F070801030605_207,24.87626839,1,2009,108c,1,,F070801030605_207,24.87626839,1,2009,1279.77596,100693.3716,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,9776,1629,130.9949951,11.79827499,24.80807877,617,0,11.79827499,24.80807877,617,0,1279.77596,100693.3716
7457,F070801030605_208,107.7975845,2,2009,108c,1,,F070801030605_208,107.7975845,2,2009,3741.21317,436341.7246,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,261,0,1.149999976,2.418090105,261,0,3741.21317,436341.7246
7458,F070801030605_212,26.19623756,1,2009,108c,1,,F070801030605_212,26.19623756,1,2009,1975.540846,106037.9775,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,10295,1716,130.9984589,11.79851913,24.80859184,650,0,11.79851913,24.80859184,650,0,1975.540846,106037.9775
7459,F070801030605_213,74.4245224,1,2009,108c,1,,F070801030605_213,74.4245224,1,2009,2362.61276,301258.6315,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,29249,4875,131.0007324,11.79867935,24.80892944,1846,0,11.79867935,24.80892944,1846,0,2362.61276,301258.6315
7460,F070801030605_216,70.94482422,1,2009,108c,1,,F070801030605_216,70.94482422,1,2009,4075.663263,287168.1734,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,27881,4647,130.9985199,11.79852295,24.80860138,1760,0,11.79852295,24.80860138,1760,0,4075.663263,287168.1734
7461,F070801030605_219,46.15245438,1,2009,108c,1,,F070801030605_219,46.15245438,1,2009,1770.95589,186815.2941,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,18138,3023,131.0006104,11.79867077,24.80891228,1145,0,11.79867077,24.80891228,1145,0,1770.95589,186815.2941
7462,F070801030605_220,58.21565247,1,2009,108c,1,,F070801030605_220,58.21565247,1,2009,1948.901639,235643.2794,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,22879,3813,131.0014191,11.79872799,24.80903244,1444,0,11.79872799,24.80903244,1444,0,1948.901639,235643.2794
7463,F070801030605_226,30.01890755,1,2009,108c,1,,F070801030605_226,30.01890755,1,2009,1669.42835,121509.7601,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,11797,1966,130.995224,11.79829121,24.8081131,745,0,11.79829121,24.8081131,745,0,1669.42835,121509.7601
7464,F070801030605_229,129.7906647,1,2009,108c,1,,F070801030605_229,129.7906647,1,2009,3285.759963,525363.7304,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,51008,8501,131.0006866,11.79867554,24.80892181,3220,0,11.79867554,24.80892181,3220,0,3285.759963,525363.7304
7465,F070801030605_231,33.10003281,1,2009,108c,1,,F070801030605_231,33.10003281,1,2009,1777.67953,133984.8133,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,13008,2168,130.9968414,11.79840469,24.80835152,821,0,11.79840469,24.80835152,821,0,1777.67953,133984.8133
7466,F070801030605_233,26.20531464,1,2009,108c,1,,F070801030605_233,26.20531464,1,2009,1468.026251,106073.9467,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,10299,1716,131.0039673,11.79890728,24.80940819,650,0,11.79890728,24.80940819,650,0,1468.026251,106073.9467
7467,F070801030605_234,19.31567383,1,2009,108c,1,,F070801030605_234,19.31567383,1,2009,1194.576663,78185.8559,Corn/Perennial,CCPPPP,C2P4,1:6,2,2,1,5717,953,147.9886169,13.12271595,27.59296417,533,0,13.12271595,27.59296417,533,0,1194.576663,78185.8559
7468,F070801030605_235,153.4089203,1,2009,108c,1,,F070801030605_235,153.4089203,1,2009,3808.12286,620971.2026,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,60290,10048,131.0006409,11.79867268,24.80891609,3806,0,11.79867268,24.80891609,3806,0,3808.12286,620971.2026
7469,F070801030605_242,29.37618446,2,2009,108c,1,,F070801030605_242,29.37618446,2,2009,1423.128314,118908.7112,Water/wetland,PTTTTT,P1T5,0:6,0,0,0,0,0,,1.149999976,2.418090105,71,0,1.149999976,2.418090105,71,0,1423.128314,118908.7112
7470,F070801030605_245,40.07283401,1,2009,108c,1,,F070801030605_245,40.07283401,1,2009,1793.645469,162206.2622,Continuous Corn,CCCCCC,C6,5:6,6,6,5,38310,6385,159.3348694,14.16406155,29.78258705,1193,0,14.16406155,29.78258705,1193,0,1793.645469,162206.2622
7471,F070801030605_246,49.49978256,1,2009,108c,1,,F070801030605_246,49.49978256,1,2009,1857.73283,200362.9768,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,19453,3242,130.9972076,11.79843044,24.80840683,1228,0,11.79843044,24.80840683,1228,0,1857.73283,200362.9768
7472,F070801030605_247,60.30167389,1,2009,108c,1,,F070801030605_247,60.30167389,1,2009,2046.908205,244088.1345,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,23699,3950,131.0024414,11.79879951,24.80918312,1496,0,11.79879951,24.80918312,1496,0,2046.908205,244088.1345
7473,F070801030605_250,52.74484634,1,2009,108c,1,,F070801030605_250,52.74484634,1,2009,1854.44982,213500.6621,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,20729,3455,131.0017395,11.79874992,24.80907822,1309,0,11.79874992,24.80907822,1309,0,1854.44982,213500.6621
7474,F070801030605_251,4.469145298,1,2009,108c,1,,F070801030605_251,4.469145298,1,2009,525.1718554,18090.24894,Continuous Corn,CCPPPP,C2P4,1:6,2,2,1,1323,220,148.0148773,13.12497044,27.59770393,123,0,13.12497044,27.59770393,123,0,525.1718554,18090.24894
