OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,cropAcres,pctWScropAcres,cpNO3load,cpNO3LoadReduced,cpWSNO3LoadPct,cpSEDload,cpSEDloadlbs,cpSEDLoadReduced,cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,GHG_total
656,F070801030605_308,1435.156329,97078.06517,23.97828293,3980.39502,3830.290527,81.04659271,944.7443237,23.49871635,6.713919163,23.97828293,0.002711684,594.8518677,541.3151855,0.002964978,6.416854382,12833.70898,6.416854382,2.44929E-05,7810.685547,7.353192806,14.4290905,620.3031616,1217.214111,104,070801030605,30.21263504
657,F070801030605_310,1517.712764,77010.02265,19.02147484,3157.564941,3100.500488,64.29258728,749.446106,18.64104462,5.326013088,19.02147484,0.002151123,471.9011841,429.4300842,0.002352143,6.176713467,12353.42773,6.176713467,2.35763E-05,6258.06543,7.352919579,14.57295513,511.2047119,1013.170776,104,070801030605,23.96705818
658,F070801030606_35,2805.226402,481910.2638,119.0318375,19759.28516,36864.16406,402.3276062,4689.854492,116.6511993,33.32891464,119.0318375,0.013461212,2953.058594,2687.283203,0.014719216,34.39979935,68799.59375,34.39979935,0.000131303,56623.44922,7.352885246,21.07089043,574.4011841,1646.040161,108,070801030606,149.9801178
659,F070801030606_53,2415.624829,325009.9875,80.27746582,13326.05957,25123.63477,271.3378296,3162.932129,78.67191315,22.47768974,80.27746582,0.009078512,2097.92041,1909.107544,0.010456868,27.37269592,54745.39063,27.37269592,0.00010448,38449.69531,6.980256081,20.14014053,486.837677,1404.67334,108,070801030606,101.1496048
660,F070801030606_77,1176.105115,75103.46257,18.55055618,3079.392334,4354.186035,62.70087814,730.8919067,18.17954445,5.194155693,18.55055618,0.002097867,460.1993713,418.7814331,0.002293817,52.79131699,105582.6406,52.79131699,0.000201502,7433.578125,7.35322094,17.75049591,58.33141708,140.8106232,108,070801030606,23.37369919
661,F070801030606_382,974.5897367,38092.8904,9.40894413,1561.884766,2852.602539,31.80223083,370.7124023,9.220765114,2.634504318,9.40894413,0.00106405,245.8811035,223.7518005,0.001225569,,,,,4414.487305,6.980434418,19.72939301,,,108,070801030606,11.85526943
662,F070801030607_31,1087.214771,64485.72636,15.9279747,2644.043701,3011.661377,53.83655548,627.5621948,15.60941505,4.459833145,15.9279747,0.001801281,423.7393799,385.6028442,0.002112085,3.432086706,6864.17334,3.432086706,1.31001E-05,5655.705078,6.856909275,14.6671772,770.3895264,1647.891113,108,070801030607,20.0692482
663,F070801030607_71,1435.360246,124832.0537,30.83351707,5118.36377,4523.277344,104.2172852,1214.840576,30.21684647,8.633384705,30.83351707,0.003486937,764.9638672,696.1171265,0.003812884,16.74120522,33482.41016,16.74120522,6.39005E-05,9641.640625,7.352733612,13.8506012,305.7344971,575.9227295,108,070801030607,38.85023117
664,F070801030607_74,6577.381862,804605.7355,198.7376099,32990.44141,42112.50391,671.7330933,7830.261719,194.7628632,55.64653015,198.7376099,0.022475071,4930.421387,4486.683594,0.024575179,43.61567688,87231.35156,43.61567688,0.000166479,75102.94531,7.352968216,16.73907852,756.3895264,1721.925537,108,070801030607,250.4093933
665,F070801030607_77,1906.361345,133716.3901,33.02794647,5482.63916,6998.621094,111.6344604,1301.301147,32.36738586,9.247824669,33.02794647,0.003735103,819.3864136,745.6416626,0.004084148,10.50341702,21006.83398,10.50341702,4.00911E-05,12481.25977,7.352914333,16.73895264,521.9862671,1188.304688,108,070801030607,41.61521149
666,F070801030607_79,1891.2889,136354.6484,33.67959976,5590.813477,5599.570313,113.8370438,1326.976196,33.00600815,9.430288315,33.67959976,0.003808798,896.0132446,815.3720703,0.004466086,,,,,11190.38379,6.856763363,13.72426701,,,108,070801030607,42.43629456
667,F070801030607_90,2419.214918,190213.4347,46.98271942,7799.131348,7351.855957,158.80159,1851.119141,46.04306412,13.15516186,46.98271942,0.005313237,1165.594116,1060.690674,0.005809784,140.7143097,281428.625,140.7143097,0.000537101,15150.9873,7.352880001,14.28407669,55.42528915,107.6719742,108,070801030607,59.19822693
668,F070801030607_110,1014.902968,60818.63576,15.02220345,2493.685791,2546.564209,50.7750473,591.8748169,14.7217598,4.206216812,15.02220345,0.001698848,315.469696,287.0774231,0.001572426,,,,,5040.25,8.686457634,17.55710983,,,108,070801030607,18.92797661
669,F070801030607_243,2190.270595,206095.5684,50.90560532,8450.330078,11616.65918,172.0609436,2005.680908,49.88749313,14.2535696,50.90560532,0.005756872,1262.889648,1149.229614,0.006294744,12.60123825,25202.47656,12.60123825,4.80984E-05,20066.98828,7.353038788,17.46125221,670.5952148,1592.46167,108,070801030607,64.14105988
670,F070801030607_327,3129.071954,611821.3268,151.119873,25085.89844,36948.80859,510.7851563,5954.123047,148.0974731,42.3135643,151.119873,0.017090021,4500.705078,4095.641602,0.022433301,301.4901123,602980.25,301.4901123,0.001150775,62034.70703,6.125022888,15.14651775,83.20637512,205.7603302,108,070801030607,190.4110413
671,F070802060407_2,2226.204603,235819.6561,58.2474556,9669.077148,11962.86133,196.8764038,2294.949707,57.08250809,16.30928802,58.2474556,0.006587156,1445.03772,1314.984375,0.007202642,106.138649,212277.2969,106.138649,0.000405127,21631.9375,7.35299778,16.45033836,91.09854889,203.8083038,108,070802060407,73.39179993
672,F070802060407_114,3542.433761,266839.1305,65.90926361,10940.9375,10528.3457,222.7733154,2596.824951,64.59107971,18.45459366,65.90926361,0.007453624,1207.886963,1099.177124,0.006020588,,,,,21469.2832,9.953752518,19.53214073,,,108,070802060407,83.04566956
673,F070802060407_119,2072.73803,100431.9047,24.80668068,4117.90918,4933.056641,83.84658051,977.3832397,24.31054688,6.945870399,24.80668068,0.002805367,615.4328003,560.0438232,0.003067561,,,,,9050.96582,7.352833748,16.16117477,,,108,070802060407,31.25641632
674,F070802060407_136,2386.655222,206297.5413,50.95549393,8458.612305,11461.92871,172.2295685,2007.646484,49.93638229,14.26753807,50.95549393,0.005762514,1438.047607,1308.623291,0.0071678,175.7840118,351568.0313,175.7840118,0.00067096,19920.54102,6.463748932,15.22251797,48.11935043,113.323967,108,070802060407,64.20391846
675,F070802060407_326,3162.340796,192249.1973,47.48554993,7882.601074,11455.41504,160.5011597,1870.930664,46.53583908,13.29595375,47.48554993,0.005370101,1310.37854,1192.444458,0.006531447,83.80303955,167606.0781,83.80303955,0.000319873,19338.01563,6.610455513,16.21712112,94.06104279,230.7555389,108,070802060407,59.83179474
676,F070802060601_2,3419.675209,614312.6566,151.7352295,25188.04883,57605.18359,512.8650513,5978.368164,148.700531,42.48586273,151.7352295,0.017159611,3764.378418,3425.584473,0.018763158,37.18904495,74378.09375,37.18904495,0.000141949,82793.23438,7.352920055,24.16908264,677.2975464,2226.280273,108,070802060601,191.1864014
677,F070802060601_18,2900.826391,417123.7635,103.0295715,17102.9082,37962.78906,348.2399597,4059.365234,100.9689789,28.84827995,103.0295715,0.011651528,2692.508789,2450.183105,0.013420533,108.35923,216718.4531,108.35923,0.000413603,55065.69531,6.980257034,22.47411346,157.8352661,508.1772461,108,070802060601,129.8172607
678,F070802060601_34,3633.151821,557016.6557,137.5831146,22838.79688,39918.36328,465.0309143,5420.774902,134.8314514,38.52327347,137.5831146,0.01555916,3413.29834,3106.101563,0.017013235,125.5591583,251118.3281,125.5591583,0.000479254,62757.16016,7.352881432,20.20447731,181.896698,499.8214417,108,070802060601,173.3547211
679,F070802060601_82,3402.08219,334472.3171,82.61466217,13714.03418,17236.72266,279.2375488,3255.017578,80.96237183,23.13210487,82.61466217,0.009342823,2331.496582,2121.661865,0.011621105,288.9628601,577925.75,288.9628601,0.001102959,30950.75781,6.46381712,14.58797836,47.45950317,107.1098099,108,070802060601,104.0944748
680,F070802060601_101,3554.701008,603511.6958,149.0673828,24745.18555,44708.29297,503.8477478,5873.254883,146.0860291,41.73886871,149.0673828,0.016857905,3698.195068,3365.357422,0.018433273,93.06465149,186129.2969,93.06465149,0.000355224,69453.47656,7.352914333,20.63777161,265.8924255,746.2927856,108,070802060601,187.8248901
681,F070802060601_108,4258.310934,854226.0671,210.9938354,35024.97656,61217.75,713.1591797,8313.157227,206.7739563,59.07827377,210.9938354,0.023861118,5234.531738,4763.423828,0.026090985,286.7842407,573568.4375,286.7842407,0.001094643,96242.72656,7.352899551,20.2045269,122.1300583,335.592804,108,070802060601,265.8522339
682,F070802060601_111,3425.050665,524258.6988,129.4918976,21495.6543,38415.07031,437.6826172,5101.980957,126.9020615,36.25773239,129.4918976,0.014644131,3212.524414,2923.397217,0.016012497,125.3265533,250653.1094,125.3265533,0.000478366,59910.72656,7.3529706,20.49352837,171.5171509,478.0369873,108,070802060601,163.15979
683,F070802060601_122,3029.230034,518750.1035,128.1312714,21269.79102,38846.83984,433.0837097,5048.37207,125.5686493,35.87675476,128.1312714,0.014490259,3348.499268,3047.134277,0.01669025,157.2330933,314466.1875,157.2330933,0.000600152,60116.63281,6.980260372,19.72890854,135.2755432,382.3408508,108,070802060601,161.4454041
684,F070802060601_128,3575.387246,618709.7859,152.8213196,25368.33984,45834.16406,516.5360718,6021.160156,149.7648926,42.7899704,152.8213196,0.017282436,3791.309814,3450.092041,0.018897394,145.7519684,291503.9375,145.7519684,0.000556329,71202.5,7.352945805,20.63785553,174.0514374,488.51828,108,070802060601,192.5548706
685,F070802060601_142,1518.831963,141678.6574,34.99462891,5809.108398,10267.42383,118.2818451,1378.78833,34.29473495,9.798496246,34.99462891,0.003957513,868.1569824,790.0228271,0.004327239,32.44013596,64880.26953,32.44013596,0.000123823,16076.53223,7.353089333,20.34945297,179.07164,495.5753784,108,070802060601,44.0932312
686,F070802060601_146,2386.782915,273554.898,67.56806183,11216.29785,20485.28516,228.3800507,2662.181641,66.21669769,18.91905785,67.56806183,0.007641216,1676.296387,1525.429688,0.008355327,41.19584656,82391.69531,41.19584656,0.000157243,31701.58203,7.352877617,20.78206635,272.2677002,769.5334473,108,070802060601,85.13575745
687,F070802060601_154,1629.301782,126073.2002,31.1400795,5169.253418,9136.5,105.2534714,1226.919189,30.51727867,8.719222069,31.1400795,0.003521606,772.5692749,703.0380249,0.003850792,26.53770256,53075.40625,26.53770256,0.000101293,14305.75391,7.352736473,20.34847832,194.789032,539.0728149,108,070802060601,39.23649979
688,F070802060601_156,1904.719336,210201.1689,51.91968918,8618.667969,15571.75293,175.4885559,2045.635742,50.88129425,14.53751278,51.91968918,0.005871554,1288.059814,1172.134399,0.006420202,67.6048584,135209.7188,67.6048584,0.000258045,24190.42188,7.35296917,20.63792419,127.4859238,357.8207703,108,070802060601,65.41880798
689,F070802060601_204,1486.125554,74660.37474,18.44111252,3061.224609,5410.62207,62.33095932,726.579834,18.07229042,5.163511276,18.44111252,0.00208549,457.4960938,416.3214417,0.002280342,11.50240421,23004.80859,11.50240421,4.39042E-05,8471.84668,7.353031158,20.34929276,266.1378174,736.5283203,108,070802060601,23.2358017
690,F070802060601_206,6585.94477,1516490.67,374.5731812,62179.14844,112341.9922,1266.057373,14758.18359,367.0817261,104.8804932,374.5731812,0.042360168,9292.708984,8456.365234,0.046318553,363.7404785,727481,363.7404785,0.001388382,174521.1406,7.352940083,20.63784409,170.9437103,479.7957764,108,070802060601,471.9622192
691,F070802060601_209,3187.238931,432873.3105,106.9197083,17748.67188,31021.68555,361.3886108,4212.636719,104.781311,29.93751907,106.9197083,0.012091461,2652.549316,2413.819824,0.013221359,174.752243,349504.4688,174.752243,0.000667022,48770.35938,7.352939606,20.20463943,101.5647736,279.0828857,108,070802060601,134.7188263
692,F070802060601_212,3816.257114,620175.0326,153.1832275,25428.41602,44446.9375,517.7593384,6035.418945,150.1195679,42.89130402,153.1832275,0.017323364,3800.273438,3458.248779,0.018942071,57.85890198,115717.8047,57.85890198,0.000220845,69875.35156,7.352974892,20.20541573,439.4901123,1207.685425,108,070802060601,193.0108643
693,F070802060601_223,3763.778189,764541.1595,188.8416595,31347.71484,56021.76953,638.28479,7440.361328,185.0648193,52.87566376,188.8416595,0.021355946,4684.94873,4263.303223,0.023351645,140.7236481,281447.3125,140.7236481,0.000537136,87369.48438,7.352917194,20.49337769,222.7608185,620.8585815,108,070802060601,237.9404907
694,F070802060601_231,3242.254377,534792.4377,132.0937347,21927.56055,39617.55469,446.4768372,5204.493164,129.4518585,36.9862442,132.0937347,0.01493837,3277.088867,2982.150879,0.016334312,37.84920502,75698.40625,37.84920502,0.000144469,61545.11719,7.352934837,20.63782883,579.3400269,1626.061035,108,070802060601,166.4381104
695,F070802060601_243,2121.239147,176973.0752,43.71234894,7256.25,12505.30371,147.7477417,1722.266602,42.83810043,12.23945808,43.71234894,0.004943393,1142.330444,1039.520752,0.005693829,36.8303299,73660.65625,36.8303299,0.00014058,19761.55469,6.980380058,19.01025581,197.0183258,536.5565186,108,070802060601,55.07756042
696,F070802060601_247,2404.122517,319196.1182,78.84143829,13087.67871,23646.125,266.4840698,3106.352783,77.26461029,22.07560349,78.84143829,0.008916113,1955.985474,1779.946777,0.009749409,83.07069397,166141.3906,83.07069397,0.000317077,36733.80469,7.35284853,20.63758659,157.5486908,442.1993103,108,070802060601,99.34020996
697,F070802060601_321,2224.213555,115024.493,28.41104889,4716.233887,7780.082031,96.02934265,1119.395386,27.84282875,7.955093861,28.41104889,0.003212982,704.8486938,641.4122925,0.003513246,19.35867691,38717.35547,19.35867691,7.38912E-05,12496.31641,7.352889538,19.48250198,243.6237793,645.5150146,108,070802060601,35.79792404
698,F070802060601_326,1465.760827,98869.60564,24.42079353,4053.851807,7085.450684,82.5422821,962.1792603,23.93237686,6.83782196,24.42079353,0.002761727,605.8623047,551.3347168,0.003019858,27.63420868,55268.41797,27.63420868,0.000105479,11139.30273,7.352796078,20.20424652,146.6968689,403.0982971,108,070802060601,30.77019882
699,F070802060601_356,2659.607292,226241.3011,55.88160324,9276.345703,16577.83789,188.8798218,2201.735107,54.76396942,15.64684868,55.88160324,0.006319604,1386.378174,1261.604126,0.006910259,38.61899567,77237.99219,38.61899567,0.000147407,25854.18359,7.352818012,20.49310303,240.2016296,669.4680176,108,070802060601,70.41082001
700,F070802060601_391,2072.418184,254810.598,62.93821716,10447.74414,17235.00195,212.7311707,2479.765869,61.67945099,17.62270164,62.93821716,0.00711763,1561.441895,1420.912109,0.007782847,12.79822063,25596.44141,12.79822063,4.88503E-05,27682.74609,7.352843285,19.48237801,816.3435059,2163.015137,108,070802060601,79.30215454
701,F070802060601_393,999.0627789,21102.41603,5.212296963,865.241272,1665.224976,17.61756325,205.364502,5.108050823,1.459443092,5.212296963,0.000589454,147.1111908,133.8711853,0.000733261,,,,,2530.466309,6.463237762,18.90224838,,,108,070802060601,6.567493916
702,F070802060601_403,2314.482207,306192.6795,75.6295929,12554.5127,22189.72266,255.6280212,2979.805908,74.11700439,21.1762867,75.6295929,0.008552887,1976.44104,1798.561401,0.009851367,59.65353775,119307.0781,59.65353775,0.000227695,34744.23438,6.980308056,19.31779099,210.4571381,582.4337769,108,070802060601,95.29328918
703,F070802060601_420,1010.082986,27902.07879,6.891813278,1144.041016,2044.525024,23.29432869,271.5374451,6.753976822,1.929707766,6.891813278,0.000779389,180.1203003,163.9094696,0.000897791,,,,,3188.565918,6.979712963,19.45321274,,,108,070802060601,8.683684349
704,F070802060601_433,2418.16001,181912.6779,44.93243027,7458.783203,13476.13477,151.8716125,1770.337769,44.03378296,12.58108044,44.93243027,0.005081371,1114.717651,1014.393066,0.005556196,31.10055351,62201.10547,31.10055351,0.000118709,20934.91797,7.352951527,20.63787651,239.8279877,673.1365356,108,070802060601,56.61486435
705,F070802060601_443,1033.599778,38693.92823,9.557400703,1586.528564,2741.827637,32.30401611,376.5615845,9.366252899,2.676072121,9.557400703,0.001080838,249.7718658,227.2924042,0.001244962,,,,,4328.356445,6.980121136,19.04311943,,,108,070802060601,12.04232502
706,F070802060602_64,3080.731017,525000.5393,129.6751404,21526.07422,38046.68359,438.3019714,5109.200684,127.0816345,36.30904007,129.6751404,0.014664854,3217.093262,2927.554932,0.016035272,149.418335,298836.6875,149.418335,0.000570323,59572.75781,7.352919102,20.34897995,144.0658112,398.6977844,108,070802060602,163.3906708
707,F070802060602_73,2084.932234,259595.3274,64.12004852,10643.92773,19648.94727,216.725769,2526.329834,62.83764648,17.95361328,64.12004852,0.007251283,1590.760498,1447.592041,0.007928982,95.05461884,190109.25,95.05461884,0.000362819,30292.875,7.352850437,20.92638969,111.9769669,318.6891479,108,070802060602,80.79125977
708,F070802060602_110,1302.362808,61522.93522,15.19616508,2522.563477,4012.699707,51.36303711,598.7288818,14.89224148,4.254926205,15.19616508,0.001718522,449.0696716,408.6534119,0.002238342,6.467046738,12934.09375,6.467046738,2.46844E-05,6535.263184,6.172867775,15.99219036,390.064209,1010.54834,108,070802060602,19.14716721
709,F070802060602_116,1451.046018,110103.1796,27.19548607,4514.450684,7890.497559,91.92074585,1071.502197,26.651577,7.61473608,27.19548607,0.003075515,723.5397949,658.4212036,0.00360641,7.391833305,14783.66602,7.391833305,2.82143E-05,12404.94824,6.856478214,18.84044456,610.7349243,1678.196411,108,070802060602,34.26631165
710,F070802060602_126,2456.946774,342482.2175,84.59310913,14042.45605,26198.48828,285.9247131,3332.968506,82.90124512,23.6860714,84.59310913,0.009566564,2210.69458,2011.732056,0.011018979,59.06929016,118138.5859,59.06929016,0.000225465,40240.94531,6.980281353,20.00313377,237.7285461,681.2498779,108,070802060602,106.5873184
711,F070802060602_150,2872.429918,297651.9304,73.52002716,12204.32422,18455.00195,248.4976959,2896.688965,72.04962921,20.58560753,73.52002716,0.008314319,1823.946045,1659.790894,0.009091271,94.0235672,188047.1406,94.0235672,0.000358884,30659.32617,7.352928638,18.47179985,129.8006897,326.0812988,108,070802060602,92.63523865
712,F070802060602_153,2792.91145,381203.5346,94.15727234,15630.10742,19644.97266,318.2515869,3709.796631,92.27412415,26.36403656,94.15727234,0.010648168,2335.951904,2125.716309,0.011643313,261.0408325,522081.6563,261.0408325,0.000996382,35275.07813,7.352866173,16.59444237,59.87610245,135.1324158,108,070802060602,118.6381607
